delivery_id,delivery_time,promised_time,sku,customer_id,customer_name,qty_delivered,amount_yuan,status,delay_hours,logistics_provider
DLV-0000208,2025-06-26 18:00:00,2025-06-26 05:00:00,TLP-010,C014,阿维塔,241,1130.29,LATE,13.0,客户自提
DLV-0000209,2025-02-05 07:00:00,2025-02-04 14:00:00,HND-001,C006,小鹏汽车,63,418.95,LATE,17.0,宅急送
DLV-0000210,2026-01-25 12:00:00,2026-01-26 09:00:00,TLM-015,C014,阿维塔,126,938.7,OK,0,宅急送
DLV-0000211,2024-11-08 15:00:00,2024-11-10 05:00:00,DRH-008,C003,伟世通,87,3033.69,OK,0,SF顺丰
DLV-0000212,2024-05-23 15:00:00,2024-05-22 23:00:00,CUP-004,C016,安波福,40,1366.8,LATE,16.0,京东物流
DLV-0000213,2024-08-17 16:00:00,2024-08-16 04:00:00,BUM-001,C004,佛吉亚,195,1012.05,LATE,36.0,SF顺丰
DLV-0000214,2026-01-07 08:00:00,2026-01-05 12:00:00,TLM-008,C020,采埃孚,142,3307.18,LATE,44.0,京东物流
DLV-0000215,2024-06-12 17:00:00,2024-06-11 23:00:00,VEN-003,C013,问界,149,4376.13,LATE,18.0,客户自提
DLV-0000216,2025-10-09 11:00:00,2025-10-08 23:00:00,BUM-001,C011,理想汽车,124,643.56,LATE,12.0,客户自提
DLV-0000217,2024-02-15 16:00:00,2024-02-17 06:00:00,HND-027,C010,极氪,152,3769.6,OK,0,宅急送
DLV-0000218,2025-05-13 14:00:00,2025-05-11 14:00:00,TLP-021,C014,阿维塔,136,1180.48,LATE,48.0,安能
DLV-0000219,2024-04-21 15:00:00,2024-04-23 06:00:00,TLM-018,C001,东风彼欧,677,20059.51,OK,0,德邦
DLV-0000220,2025-12-31 10:00:00,2025-12-30 13:00:00,DUO-024,C010,极氪,211,2078.35,LATE,21.0,德邦
DLV-0000221,2025-04-11 18:00:00,2025-04-12 08:00:00,LRB-019,C011,理想汽车,75,2539.5,OK,0,宅急送
DLV-0000222,2025-10-21 07:00:00,2025-10-21 16:00:00,CUP-008,C009,路特斯,103,216.3,OK,0,宅急送
DLV-0000223,2025-09-21 17:00:00,2025-09-21 22:00:00,HND-010,C009,路特斯,77,2489.41,OK,0,宅急送
DLV-0000224,2026-04-24 13:00:00,2026-04-26 04:00:00,DRH-018,C020,采埃孚,77,1580.04,OK,0,宅急送
DLV-0000225,2025-10-01 17:00:00,2025-10-01 03:00:00,DUO-010,C011,理想汽车,75,1143.0,LATE,14.0,宅急送
DLV-0000226,2024-07-02 12:00:00,2024-07-03 22:00:00,TLP-015,C008,岚图汽车,55,1108.25,OK,0,宅急送
DLV-0000227,2026-01-23 13:00:00,2026-01-23 05:00:00,DUO-010,C009,路特斯,459,6995.16,LATE,8.0,客户自提
DLV-0000228,2024-01-24 17:00:00,2024-01-24 02:00:00,CUP-012,C003,伟世通,95,1461.1,LATE,15.0,SF顺丰
DLV-0000229,2025-02-11 13:00:00,2025-02-10 12:00:00,TLP-022,C004,佛吉亚,247,5819.32,LATE,25.0,客户自提
DLV-0000230,2025-12-20 17:00:00,2025-12-20 07:00:00,BUM-026,C002,本田技研,46,509.68,LATE,10.0,安能
DLV-0000231,2024-07-06 14:00:00,2024-07-06 11:00:00,DRH-014,C015,马瑞利,117,885.69,LATE,3.0,安能
DLV-0000232,2024-11-04 11:00:00,2024-11-05 13:00:00,TLM-026,C019,布雷博,69,1283.4,OK,0,京东物流
DLV-0000233,2025-03-11 16:00:00,2025-03-12 05:00:00,WLC-007,C020,采埃孚,271,9322.4,OK,0,宅急送
DLV-0000234,2024-10-17 15:00:00,2024-10-16 09:00:00,WLC-011,C018,李尔,108,1765.8,LATE,30.0,安能
DLV-0000235,2026-03-27 14:00:00,2026-03-27 02:00:00,HND-015,C003,伟世通,53,735.11,LATE,12.0,客户自提
DLV-0000236,2025-06-18 18:00:00,2025-06-18 23:00:00,LFR-002,C017,麦格纳,94,1018.96,OK,0,德邦
DLV-0000237,2025-01-07 16:00:00,2025-01-06 07:00:00,TLM-004,C019,布雷博,224,7268.8,LATE,33.0,安能
DLV-0000238,2024-06-07 14:00:00,2024-06-05 21:00:00,DRH-014,C016,安波福,382,2891.74,LATE,41.0,京东物流
DLV-0000239,2024-06-17 10:00:00,2024-06-17 05:00:00,LRB-021,C016,安波福,125,1363.75,LATE,5.0,京东物流
DLV-0000240,2024-11-06 07:00:00,2024-11-07 00:00:00,VEN-029,C002,本田技研,152,1761.68,OK,0,京东物流
DLV-0000241,2024-01-13 16:00:00,2024-01-13 02:00:00,DUO-009,C017,麦格纳,244,5116.68,LATE,14.0,京东物流
DLV-0000242,2026-01-04 16:00:00,2026-01-05 15:00:00,VEN-019,C017,麦格纳,130,2255.5,OK,0,德邦
DLV-0000243,2024-04-10 13:00:00,2024-04-09 05:00:00,HND-021,C017,麦格纳,151,4015.09,LATE,32.0,SF顺丰
DLV-0000244,2026-03-15 09:00:00,2026-03-13 14:00:00,LRB-013,C019,布雷博,364,12507.04,LATE,43.0,安能
DLV-0000245,2024-12-22 10:00:00,2024-12-21 12:00:00,BUM-012,C011,理想汽车,397,10472.86,LATE,22.0,SF顺丰
DLV-0000246,2024-02-20 17:00:00,2024-02-19 00:00:00,DRH-003,C017,麦格纳,90,837.9,LATE,41.0,宅急送
DLV-0000247,2026-02-10 16:00:00,2026-02-10 00:00:00,CUP-030,C003,伟世通,111,2839.38,LATE,16.0,SF顺丰
DLV-0000248,2024-08-24 07:00:00,2024-08-22 18:00:00,VEN-002,C002,本田技研,268,8940.48,LATE,37.0,客户自提
DLV-0000249,2024-07-19 12:00:00,2024-07-19 20:00:00,LRB-022,C006,小鹏汽车,88,1552.32,OK,0,SF顺丰
DLV-0000250,2025-04-28 12:00:00,2025-04-29 16:00:00,TLM-019,C012,蔚来汽车,220,6487.8,OK,0,德邦
DLV-0000251,2024-07-07 14:00:00,2024-07-08 03:00:00,TLM-028,C003,伟世通,99,3267.99,OK,0,德邦
DLV-0000252,2026-01-10 12:00:00,2026-01-12 03:00:00,BUM-012,C006,小鹏汽车,412,10868.56,OK,0,宅急送
DLV-0000253,2024-10-11 14:00:00,2024-10-09 19:00:00,HND-004,C008,岚图汽车,148,1922.52,LATE,43.0,SF顺丰
DLV-0000254,2026-01-18 15:00:00,2026-01-17 00:00:00,HND-016,C017,麦格纳,452,6874.92,LATE,39.0,安能
DLV-0000255,2025-12-26 08:00:00,2025-12-27 23:00:00,TLP-020,C011,理想汽车,274,476.76,OK,0,SF顺丰
DLV-0000256,2026-04-23 14:00:00,2026-04-23 10:00:00,BUM-016,C009,路特斯,820,7199.6,LATE,4.0,宅急送
DLV-0000257,2025-04-14 13:00:00,2025-04-13 19:00:00,TLP-020,C007,零跑汽车,69,120.06,LATE,18.0,安能
DLV-0000258,2025-11-05 11:00:00,2025-11-03 11:00:00,TLM-024,C019,布雷博,677,11008.02,LATE,48.0,德邦
DLV-0000259,2025-11-26 12:00:00,2025-11-27 23:00:00,LRB-020,C020,采埃孚,473,10344.51,OK,0,京东物流
DLV-0000260,2025-03-25 08:00:00,2025-03-24 15:00:00,VEN-014,C018,李尔,133,944.3,LATE,17.0,客户自提
DLV-0000261,2024-08-26 18:00:00,2024-08-25 07:00:00,TLM-028,C017,麦格纳,353,11652.53,LATE,35.0,客户自提
DLV-0000262,2025-09-04 10:00:00,2025-09-02 18:00:00,BUM-015,C001,东风彼欧,30,342.6,LATE,40.0,安能
DLV-0000263,2025-07-28 17:00:00,2025-07-30 04:00:00,CUP-022,C007,零跑汽车,39,592.02,OK,0,安能
DLV-0000264,2024-08-19 07:00:00,2024-08-20 14:00:00,HND-027,C003,伟世通,359,8903.2,OK,0,安能
DLV-0000265,2024-02-07 17:00:00,2024-02-08 05:00:00,CUP-014,C008,岚图汽车,246,4637.1,OK,0,京东物流
DLV-0000266,2026-02-17 18:00:00,2026-02-19 15:00:00,VEN-020,C006,小鹏汽车,218,420.74,OK,0,SF顺丰
DLV-0000267,2026-02-05 12:00:00,2026-02-04 20:00:00,DUO-011,C009,路特斯,184,1076.4,LATE,16.0,宅急送
DLV-0000268,2025-01-25 14:00:00,2025-01-25 21:00:00,TLP-009,C020,采埃孚,30,766.8,OK,0,京东物流
DLV-0000269,2025-12-22 18:00:00,2025-12-21 16:00:00,DRH-001,C007,零跑汽车,212,6345.16,LATE,26.0,德邦
DLV-0000270,2024-06-20 16:00:00,2024-06-19 23:00:00,HND-026,C005,比亚迪,422,12495.42,LATE,17.0,客户自提
DLV-0000271,2025-12-01 17:00:00,2025-12-03 03:00:00,CUP-002,C014,阿维塔,72,345.6,OK,0,宅急送
DLV-0000272,2025-07-04 15:00:00,2025-07-05 06:00:00,BUM-018,C001,东风彼欧,88,1446.72,OK,0,客户自提
DLV-0000273,2025-01-22 16:00:00,2025-01-22 08:00:00,TLM-016,C015,马瑞利,101,3501.67,LATE,8.0,安能
DLV-0000274,2025-06-23 11:00:00,2025-06-25 04:00:00,HND-027,C003,伟世通,132,3273.6,OK,0,京东物流
DLV-0000275,2024-05-16 10:00:00,2024-05-17 18:00:00,VEN-029,C007,零跑汽车,94,1089.46,OK,0,德邦
DLV-0000276,2026-03-13 16:00:00,2026-03-12 04:00:00,CUP-028,C018,李尔,333,4059.27,LATE,36.0,京东物流
DLV-0000277,2024-04-26 15:00:00,2024-04-26 17:00:00,DRH-014,C019,布雷博,364,2755.48,OK,0,宅急送
DLV-0000278,2024-08-29 11:00:00,2024-08-29 13:00:00,BUM-024,C009,路特斯,331,9185.25,OK,0,SF顺丰
DLV-0000279,2025-09-17 17:00:00,2025-09-16 22:00:00,DRH-030,C014,阿维塔,248,1336.72,LATE,19.0,京东物流
DLV-0000280,2025-12-21 15:00:00,2025-12-19 15:00:00,CUP-026,C007,零跑汽车,78,907.14,LATE,48.0,德邦
DLV-0000281,2024-08-13 17:00:00,2024-08-13 03:00:00,CUP-003,C001,东风彼欧,142,4856.4,LATE,14.0,SF顺丰
DLV-0000282,2024-09-13 18:00:00,2024-09-13 23:00:00,TLP-025,C010,极氪,74,227.18,OK,0,SF顺丰
DLV-0000283,2025-11-18 07:00:00,2025-11-17 00:00:00,WLC-002,C003,伟世通,194,5009.08,LATE,31.0,客户自提
DLV-0000284,2024-03-03 13:00:00,2024-03-05 10:00:00,WLC-005,C007,零跑汽车,103,395.52,OK,0,客户自提
DLV-0000285,2025-09-12 12:00:00,2025-09-10 19:00:00,DRH-023,C012,蔚来汽车,279,2293.38,LATE,41.0,SF顺丰
DLV-0000286,2025-07-23 09:00:00,2025-07-24 15:00:00,BUM-005,C015,马瑞利,90,1485.9,OK,0,宅急送
DLV-0000287,2024-06-17 16:00:00,2024-06-17 07:00:00,TLM-014,C008,岚图汽车,35,754.6,LATE,9.0,客户自提
DLV-0000288,2025-11-04 15:00:00,2025-11-05 18:00:00,LRB-008,C004,佛吉亚,423,13269.51,OK,0,客户自提
DLV-0000289,2024-02-17 07:00:00,2024-02-18 16:00:00,CUP-013,C010,极氪,546,10592.4,OK,0,京东物流
DLV-0000290,2026-02-11 12:00:00,2026-02-09 18:00:00,LFR-008,C016,安波福,657,13021.74,LATE,42.0,宅急送
DLV-0000291,2024-03-08 07:00:00,2024-03-07 00:00:00,HND-021,C018,李尔,996,26483.64,LATE,31.0,京东物流
DLV-0000292,2025-07-21 15:00:00,2025-07-22 21:00:00,LRB-006,C018,李尔,363,12407.34,OK,0,安能
DLV-0000293,2025-07-23 10:00:00,2025-07-25 07:00:00,TLM-014,C012,蔚来汽车,74,1595.44,OK,0,安能
DLV-0000294,2025-01-02 18:00:00,2025-01-01 18:00:00,TLP-017,C001,东风彼欧,257,7435.01,LATE,24.0,京东物流
DLV-0000295,2025-10-30 07:00:00,2025-10-28 16:00:00,TLP-022,C004,佛吉亚,128,3015.68,LATE,39.0,客户自提
DLV-0000296,2025-11-30 17:00:00,2025-11-29 13:00:00,BUM-002,C020,采埃孚,362,7844.54,LATE,28.0,安能
DLV-0000297,2024-05-18 08:00:00,2024-05-18 22:00:00,DRH-011,C020,采埃孚,254,7734.3,OK,0,京东物流
DLV-0000298,2024-11-25 18:00:00,2024-11-25 00:00:00,LRB-013,C014,阿维塔,106,3642.16,LATE,18.0,宅急送
DLV-0000299,2025-08-01 17:00:00,2025-07-30 22:00:00,DRH-008,C008,岚图汽车,481,16772.47,LATE,43.0,德邦
DLV-0000300,2024-07-03 15:00:00,2024-07-05 12:00:00,VEN-025,C012,蔚来汽车,170,2306.9,OK,0,安能
DLV-0000301,2025-11-16 18:00:00,2025-11-15 23:00:00,BUM-028,C020,采埃孚,172,5369.84,LATE,19.0,安能
DLV-0000302,2026-01-26 07:00:00,2026-01-26 11:00:00,TLP-024,C008,岚图汽车,92,322.0,OK,0,SF顺丰
DLV-0000303,2025-10-11 07:00:00,2025-10-13 00:00:00,DRH-019,C007,零跑汽车,49,943.25,OK,0,宅急送
DLV-0000304,2025-07-28 13:00:00,2025-07-29 08:00:00,DUO-017,C009,路特斯,138,1860.24,OK,0,客户自提
DLV-0000305,2025-10-23 16:00:00,2025-10-23 12:00:00,CUP-002,C004,佛吉亚,594,2851.2,LATE,4.0,德邦
DLV-0000306,2025-08-02 15:00:00,2025-08-03 11:00:00,VEN-022,C020,采埃孚,342,11474.1,OK,0,安能
DLV-0000307,2024-03-22 14:00:00,2024-03-23 10:00:00,BUM-023,C006,小鹏汽车,288,1788.48,OK,0,客户自提
DLV-0000308,2025-08-23 11:00:00,2025-08-24 23:00:00,LFR-007,C004,佛吉亚,153,532.44,OK,0,京东物流
DLV-0000309,2024-09-12 16:00:00,2024-09-14 09:00:00,BUM-010,C018,李尔,123,3851.13,OK,0,宅急送
DLV-0000310,2025-09-26 13:00:00,2025-09-25 23:00:00,DUO-018,C012,蔚来汽车,226,578.56,LATE,14.0,京东物流
DLV-0000311,2025-12-02 12:00:00,2025-12-04 02:00:00,LFR-004,C013,问界,88,1641.2,OK,0,SF顺丰
DLV-0000312,2024-11-27 07:00:00,2024-11-27 23:00:00,CUP-026,C011,理想汽车,180,2093.4,OK,0,德邦
DLV-0000313,2025-02-03 07:00:00,2025-02-03 10:00:00,HND-003,C015,马瑞利,432,4644.0,OK,0,安能
DLV-0000314,2024-07-11 07:00:00,2024-07-11 08:00:00,WLC-001,C019,布雷博,147,2713.62,OK,0,安能
DLV-0000315,2025-02-12 14:00:00,2025-02-13 08:00:00,HND-027,C006,小鹏汽车,90,2232.0,OK,0,宅急送
DLV-0000316,2025-06-08 16:00:00,2025-06-09 06:00:00,TLM-006,C008,岚图汽车,363,2479.29,OK,0,京东物流
DLV-0000317,2024-01-30 14:00:00,2024-01-30 14:00:00,DUO-022,C017,麦格纳,285,1094.4,OK,0,客户自提
DLV-0000318,2024-01-04 16:00:00,2024-01-03 23:00:00,CUP-014,C010,极氪,401,7558.85,LATE,17.0,SF顺丰
DLV-0000319,2024-11-27 18:00:00,2024-11-28 17:00:00,TLM-015,C020,采埃孚,675,5028.75,OK,0,京东物流
DLV-0000320,2024-11-19 18:00:00,2024-11-20 02:00:00,TLM-028,C012,蔚来汽车,193,6370.93,OK,0,宅急送
DLV-0000321,2024-11-26 10:00:00,2024-11-24 18:00:00,TLM-021,C002,本田技研,50,343.5,LATE,40.0,客户自提
DLV-0000322,2024-12-20 13:00:00,2024-12-21 00:00:00,WLC-010,C013,问界,99,2491.83,OK,0,德邦
DLV-0000323,2025-03-29 12:00:00,2025-03-30 08:00:00,CUP-002,C006,小鹏汽车,242,1161.6,OK,0,德邦
DLV-0000324,2024-06-16 16:00:00,2024-06-16 13:00:00,TLP-005,C020,采埃孚,264,1518.0,LATE,3.0,德邦
DLV-0000325,2024-05-08 11:00:00,2024-05-09 01:00:00,WLC-019,C017,麦格纳,74,1456.32,OK,0,宅急送
DLV-0000326,2025-01-19 13:00:00,2025-01-19 04:00:00,BUM-009,C009,路特斯,188,4160.44,LATE,9.0,客户自提
DLV-0000327,2025-02-01 13:00:00,2025-02-03 04:00:00,BUM-012,C005,比亚迪,273,7201.74,OK,0,客户自提
DLV-0000328,2024-03-16 07:00:00,2024-03-17 08:00:00,HND-020,C005,比亚迪,89,876.65,OK,0,京东物流
DLV-0000329,2025-12-06 17:00:00,2025-12-06 11:00:00,DUO-020,C004,佛吉亚,712,15115.76,LATE,6.0,客户自提
DLV-0000330,2025-11-02 08:00:00,2025-11-02 12:00:00,TLM-013,C011,理想汽车,323,9486.51,OK,0,宅急送
DLV-0000331,2026-03-01 15:00:00,2026-03-01 23:00:00,BUM-025,C011,理想汽车,61,1373.72,OK,0,德邦
DLV-0000332,2025-04-20 13:00:00,2025-04-19 07:00:00,WLC-019,C002,本田技研,264,5195.52,LATE,30.0,德邦
DLV-0000333,2024-09-05 08:00:00,2024-09-04 15:00:00,DRH-008,C005,比亚迪,227,7915.49,LATE,17.0,安能
DLV-0000334,2025-08-11 10:00:00,2025-08-11 07:00:00,TLP-014,C008,岚图汽车,247,8025.03,LATE,3.0,京东物流
DLV-0000335,2025-09-17 18:00:00,2025-09-17 04:00:00,CUP-014,C019,布雷博,184,3468.4,LATE,14.0,京东物流
DLV-0000336,2024-01-03 08:00:00,2024-01-02 09:00:00,TLM-021,C011,理想汽车,236,1621.32,LATE,23.0,京东物流
DLV-0000337,2025-06-05 18:00:00,2025-06-07 13:00:00,VEN-028,C014,阿维塔,142,2543.22,OK,0,客户自提
DLV-0000338,2024-09-14 10:00:00,2024-09-15 06:00:00,CUP-021,C008,岚图汽车,79,2170.13,OK,0,SF顺丰
DLV-0000339,2024-06-15 15:00:00,2024-06-17 00:00:00,CUP-027,C004,佛吉亚,483,9684.15,OK,0,安能
DLV-0000340,2025-08-19 14:00:00,2025-08-17 14:00:00,HND-002,C004,佛吉亚,172,1582.4,LATE,48.0,宅急送
DLV-0000341,2025-08-21 16:00:00,2025-08-21 00:00:00,TLM-013,C008,岚图汽车,220,6461.4,LATE,16.0,安能
DLV-0000342,2025-06-21 18:00:00,2025-06-22 04:00:00,DRH-026,C006,小鹏汽车,84,251.16,OK,0,德邦
DLV-0000343,2024-11-29 15:00:00,2024-11-28 11:00:00,TLP-016,C016,安波福,167,4313.61,LATE,28.0,安能
DLV-0000344,2025-08-21 18:00:00,2025-08-22 14:00:00,HND-005,C018,李尔,487,13514.25,OK,0,宅急送
DLV-0000345,2026-04-08 18:00:00,2026-04-07 03:00:00,LRB-021,C015,马瑞利,267,2912.97,LATE,39.0,宅急送
DLV-0000346,2025-10-24 14:00:00,2025-10-22 19:00:00,HND-028,C003,伟世通,170,1647.3,LATE,43.0,德邦
DLV-0000347,2024-12-07 15:00:00,2024-12-06 12:00:00,TLP-009,C010,极氪,31,792.36,LATE,27.0,京东物流
DLV-0000348,2024-07-07 17:00:00,2024-07-07 00:00:00,DUO-023,C020,采埃孚,126,4115.16,LATE,17.0,安能
DLV-0000349,2026-02-07 14:00:00,2026-02-06 05:00:00,DRH-025,C002,本田技研,130,1366.3,LATE,33.0,SF顺丰
DLV-0000350,2025-06-04 07:00:00,2025-06-02 16:00:00,TLP-020,C017,麦格纳,30,52.2,LATE,39.0,宅急送
DLV-0000351,2025-07-10 09:00:00,2025-07-11 01:00:00,VEN-006,C018,李尔,35,488.6,OK,0,客户自提
DLV-0000352,2024-02-14 07:00:00,2024-02-15 05:00:00,HND-016,C008,岚图汽车,38,577.98,OK,0,德邦
DLV-0000353,2025-11-02 13:00:00,2025-11-01 09:00:00,HND-028,C018,李尔,758,7345.02,LATE,28.0,客户自提
DLV-0000354,2024-02-28 18:00:00,2024-02-27 14:00:00,VEN-010,C005,比亚迪,122,1598.2,LATE,28.0,客户自提
DLV-0000355,2025-06-14 13:00:00,2025-06-12 20:00:00,BUM-020,C008,岚图汽车,250,8497.5,LATE,41.0,客户自提
DLV-0000356,2025-02-25 13:00:00,2025-02-25 17:00:00,HND-019,C007,零跑汽车,31,665.88,OK,0,京东物流
DLV-0000357,2024-08-10 14:00:00,2024-08-11 10:00:00,BUM-005,C015,马瑞利,167,2757.17,OK,0,SF顺丰
DLV-0000358,2024-03-08 11:00:00,2024-03-07 20:00:00,DRH-013,C020,采埃孚,946,7766.66,LATE,15.0,SF顺丰
DLV-0000359,2024-10-25 14:00:00,2024-10-24 13:00:00,TLP-012,C010,极氪,182,3885.7,LATE,25.0,客户自提
DLV-0000360,2025-11-17 10:00:00,2025-11-17 21:00:00,LRB-016,C017,麦格纳,320,7609.6,OK,0,德邦
DLV-0000361,2024-04-14 11:00:00,2024-04-15 22:00:00,CUP-006,C001,东风彼欧,133,2525.67,OK,0,德邦
DLV-0000362,2024-12-15 09:00:00,2024-12-13 16:00:00,LFR-015,C020,采埃孚,187,910.69,LATE,41.0,SF顺丰
DLV-0000363,2024-10-08 07:00:00,2024-10-08 18:00:00,CUP-004,C005,比亚迪,201,6868.17,OK,0,宅急送
DLV-0000364,2025-04-06 17:00:00,2025-04-05 18:00:00,HND-018,C001,东风彼欧,536,1259.6,LATE,23.0,SF顺丰
DLV-0000365,2024-08-19 07:00:00,2024-08-17 11:00:00,LFR-004,C001,东风彼欧,334,6229.1,LATE,44.0,宅急送
DLV-0000366,2026-04-17 14:00:00,2026-04-18 03:00:00,HND-002,C008,岚图汽车,342,3146.4,OK,0,SF顺丰
DLV-0000367,2025-04-15 17:00:00,2025-04-16 03:00:00,LRB-018,C005,比亚迪,170,1842.8,OK,0,京东物流
DLV-0000368,2024-06-19 11:00:00,2024-06-18 13:00:00,DRH-007,C012,蔚来汽车,446,3915.88,LATE,22.0,SF顺丰
DLV-0000369,2024-06-10 08:00:00,2024-06-08 20:00:00,LFR-020,C009,路特斯,688,21383.04,LATE,36.0,客户自提
DLV-0000370,2024-12-24 09:00:00,2024-12-22 18:00:00,WLC-001,C004,佛吉亚,390,7199.4,LATE,39.0,安能
DLV-0000371,2025-11-20 13:00:00,2025-11-21 16:00:00,TLM-008,C002,本田技研,46,1071.34,OK,0,SF顺丰
DLV-0000372,2024-12-16 11:00:00,2024-12-17 07:00:00,LRB-007,C016,安波福,86,444.62,OK,0,宅急送
DLV-0000373,2024-03-06 15:00:00,2024-03-08 11:00:00,LFR-020,C008,岚图汽车,240,7459.2,OK,0,SF顺丰
DLV-0000374,2025-05-27 18:00:00,2025-05-26 20:00:00,TLM-008,C014,阿维塔,849,19773.21,LATE,22.0,德邦
DLV-0000375,2025-05-26 13:00:00,2025-05-25 19:00:00,TLP-020,C009,路特斯,237,412.38,LATE,18.0,SF顺丰
DLV-0000376,2026-01-30 07:00:00,2026-01-28 13:00:00,HND-014,C009,路特斯,117,2653.56,LATE,42.0,安能
DLV-0000377,2024-12-28 10:00:00,2024-12-27 00:00:00,DRH-017,C002,本田技研,38,196.46,LATE,34.0,安能
DLV-0000378,2024-03-20 14:00:00,2024-03-22 10:00:00,LRB-012,C003,伟世通,71,293.23,OK,0,京东物流
DLV-0000379,2024-08-27 08:00:00,2024-08-27 07:00:00,VEN-011,C013,问界,419,13537.89,LATE,1.0,京东物流
DLV-0000380,2024-09-13 14:00:00,2024-09-11 18:00:00,VEN-024,C018,李尔,122,1647.0,LATE,44.0,安能
DLV-0000381,2026-02-13 12:00:00,2026-02-12 15:00:00,BUM-022,C017,麦格纳,238,3758.02,LATE,21.0,京东物流
DLV-0000382,2024-01-04 10:00:00,2024-01-05 09:00:00,TLM-013,C012,蔚来汽车,63,1850.31,OK,0,京东物流
DLV-0000383,2026-04-18 11:00:00,2026-04-17 11:00:00,WLC-004,C020,采埃孚,142,935.78,LATE,24.0,宅急送
DLV-0000384,2025-02-08 07:00:00,2025-02-10 07:00:00,DUO-019,C016,安波福,39,570.18,OK,0,SF顺丰
DLV-0000385,2024-09-25 16:00:00,2024-09-23 20:00:00,TLP-016,C019,布雷博,261,6741.63,LATE,44.0,宅急送
DLV-0000386,2025-03-30 07:00:00,2025-03-29 22:00:00,DRH-024,C009,路特斯,51,405.45,LATE,9.0,SF顺丰
DLV-0000387,2025-07-27 14:00:00,2025-07-28 23:00:00,BUM-007,C006,小鹏汽车,52,527.28,OK,0,京东物流
DLV-0000388,2026-04-06 07:00:00,2026-04-06 04:00:00,TLM-019,C004,佛吉亚,67,1975.83,LATE,3.0,客户自提
DLV-0000389,2024-03-13 16:00:00,2024-03-13 05:00:00,LRB-008,C010,极氪,304,9536.48,LATE,11.0,SF顺丰
DLV-0000390,2025-12-06 16:00:00,2025-12-07 23:00:00,TLM-017,C009,路特斯,343,4565.33,OK,0,SF顺丰
DLV-0000391,2024-10-11 09:00:00,2024-10-10 21:00:00,DRH-005,C008,岚图汽车,53,1365.28,LATE,12.0,SF顺丰
DLV-0000392,2025-09-03 07:00:00,2025-09-01 23:00:00,HND-015,C013,问界,67,929.29,LATE,32.0,宅急送
DLV-0000393,2025-09-08 16:00:00,2025-09-08 14:00:00,VEN-008,C002,本田技研,486,16144.92,LATE,2.0,京东物流
DLV-0000394,2025-08-11 18:00:00,2025-08-12 22:00:00,LFR-001,C009,路特斯,171,680.58,OK,0,安能
DLV-0000395,2025-03-02 08:00:00,2025-03-02 21:00:00,DRH-003,C015,马瑞利,194,1806.14,OK,0,京东物流
DLV-0000396,2024-05-26 14:00:00,2024-05-25 05:00:00,LRB-007,C007,零跑汽车,127,656.59,LATE,33.0,客户自提
DLV-0000397,2025-08-13 10:00:00,2025-08-13 22:00:00,WLC-007,C019,布雷博,317,10904.8,OK,0,SF顺丰
DLV-0000398,2025-08-29 17:00:00,2025-08-30 02:00:00,HND-009,C012,蔚来汽车,364,11087.44,OK,0,SF顺丰
DLV-0000399,2024-06-19 07:00:00,2024-06-19 18:00:00,HND-014,C001,东风彼欧,247,5601.96,OK,0,SF顺丰
DLV-0000400,2025-08-07 17:00:00,2025-08-06 21:00:00,CUP-023,C006,小鹏汽车,83,1052.44,LATE,20.0,客户自提
DLV-0000401,2025-03-18 14:00:00,2025-03-16 14:00:00,TLM-004,C009,路特斯,96,3115.2,LATE,48.0,京东物流
DLV-0000402,2024-04-18 10:00:00,2024-04-17 21:00:00,VEN-020,C012,蔚来汽车,35,67.55,LATE,13.0,客户自提
DLV-0000403,2024-09-17 07:00:00,2024-09-19 04:00:00,BUM-001,C012,蔚来汽车,583,3025.77,OK,0,德邦
DLV-0000404,2025-11-13 07:00:00,2025-11-13 07:00:00,DRH-007,C018,李尔,380,3336.4,OK,0,宅急送
DLV-0000405,2026-03-07 07:00:00,2026-03-05 11:00:00,VEN-012,C018,李尔,53,792.35,LATE,44.0,客户自提
DLV-0000406,2026-03-10 17:00:00,2026-03-10 04:00:00,HND-002,C007,零跑汽车,157,1444.4,LATE,13.0,宅急送
DLV-0000407,2024-07-05 08:00:00,2024-07-04 00:00:00,CUP-021,C002,本田技研,84,2307.48,LATE,32.0,京东物流
DLV-0000408,2024-08-04 14:00:00,2024-08-02 19:00:00,TLM-020,C009,路特斯,142,4475.84,LATE,43.0,德邦
DLV-0000409,2025-09-09 17:00:00,2025-09-11 12:00:00,DRH-022,C017,麦格纳,95,1158.05,OK,0,安能
DLV-0000410,2024-11-14 08:00:00,2024-11-13 03:00:00,TLM-016,C007,零跑汽车,279,9672.93,LATE,29.0,京东物流
DLV-0000411,2026-01-18 16:00:00,2026-01-18 08:00:00,BUM-023,C018,李尔,39,242.19,LATE,8.0,德邦
DLV-0000412,2025-03-19 10:00:00,2025-03-20 23:00:00,BUM-001,C008,岚图汽车,121,627.99,OK,0,宅急送
DLV-0000413,2024-01-10 16:00:00,2024-01-10 12:00:00,BUM-006,C010,极氪,154,3521.98,LATE,4.0,客户自提
DLV-0000414,2025-09-02 09:00:00,2025-08-31 12:00:00,VEN-023,C011,理想汽车,40,303.2,LATE,45.0,客户自提
