snapshot_date,sku,family,wip_qty,finished_goods_qty,reorder_point,value_yuan,status,aging_days
2024-01-07,TLM-013,TLM,251,1558,500,45758.46,正常,5
2024-01-07,TLM-001,TLM,369,546,180,3729.18,正常,6
2024-01-07,LRB-015,LRB,243,1601,207,33845.14,正常,15
2024-01-07,WLC-022,WLC,90,398,127,13368.82,正常,23
2024-01-07,CUP-001,CUP,437,1385,773,9141.0,过库存,28
2024-01-07,BUM-012,BUM,373,1464,229,38620.32,正常,20
2024-01-07,CUP-024,CUP,309,243,667,449.55,正常,7
2024-01-07,DUO-018,DUO,66,400,183,1024.0,过库存,30
2024-01-07,BUM-011,BUM,152,200,675,5736.0,正常,17
2024-01-07,CUP-028,CUP,298,1509,426,18394.71,过库存,16
2024-01-07,CUP-011,CUP,214,532,634,15662.08,低库存预警,13
2024-01-07,TLP-009,TLP,454,1646,181,42071.76,正常,15
2024-01-07,DRH-005,DRH,121,582,773,14992.32,正常,12
2024-01-08,WLC-002,WLC,378,210,621,5422.2,低库存预警,6
2024-01-08,VEN-005,VEN,490,1913,360,34835.73,正常,28
2024-01-08,DRH-030,DRH,44,1628,317,8774.92,低库存预警,26
2024-01-08,TLP-007,TLP,64,1261,271,14678.04,过库存,2
2024-01-08,DRH-020,DRH,16,1293,276,39229.62,低库存预警,28
2024-01-08,BUM-008,BUM,95,1583,140,48091.54,正常,4
2024-01-08,WLC-015,WLC,287,1,673,21.58,过库存,2
2024-01-08,BUM-027,BUM,291,1376,552,11654.72,低库存预警,17
2024-01-08,LRB-004,LRB,61,969,310,12674.52,低库存预警,23
2024-01-08,CUP-008,CUP,499,1812,134,3805.2,低库存预警,0
2024-01-08,TLP-004,TLP,401,1996,699,16966.0,正常,2
2024-01-08,HND-013,HND,122,1306,636,21914.68,过库存,7
2024-01-08,HND-006,HND,355,489,693,5775.09,正常,2
2024-01-08,HND-003,HND,125,564,341,6063.0,过库存,6
2024-01-08,HND-025,HND,455,1473,587,13463.22,低库存预警,19
2024-01-08,DRH-022,DRH,211,1766,281,21527.54,正常,2
2024-01-08,DRH-004,DRH,365,1990,193,29810.2,正常,6
2024-01-08,CUP-024,CUP,444,8,736,14.8,正常,10
2024-01-08,DUO-005,DUO,280,1404,503,16735.68,低库存预警,11
2024-01-08,BUM-026,BUM,99,1782,159,19744.56,正常,15
2024-01-08,TLP-014,TLP,379,1399,530,45453.51,过库存,29
2024-01-08,WLC-012,WLC,63,632,498,7508.16,低库存预警,27
2024-01-08,HND-011,HND,352,1169,698,13268.15,过库存,0
2024-01-08,BUM-002,BUM,194,451,684,9773.17,正常,29
2024-01-08,TLM-005,TLM,376,668,596,14268.48,正常,22
2024-01-08,TLM-025,TLM,32,785,738,10581.8,正常,29
2024-01-08,CUP-023,CUP,422,1689,537,21416.52,正常,5
2024-01-08,TLP-015,TLP,483,1842,681,37116.3,正常,24
2024-01-08,DRH-023,DRH,123,317,455,2605.74,低库存预警,27
2024-01-08,BUM-022,BUM,472,1250,622,19737.5,低库存预警,21
2024-01-08,HND-018,HND,357,1,344,2.35,过库存,24
2024-01-08,WLC-013,WLC,247,535,122,12519.0,正常,3
2024-01-08,LRB-010,LRB,489,516,298,6083.64,正常,7
2024-01-08,BUM-011,BUM,447,1212,351,34760.16,低库存预警,17
2024-01-08,LFR-008,LFR,265,1349,277,26737.18,低库存预警,15
2024-01-08,DRH-002,DRH,264,1593,664,14958.27,低库存预警,30
2024-01-08,BUM-021,BUM,310,1457,438,33132.18,正常,13
2024-01-08,HND-023,HND,311,1522,680,14352.46,正常,2
2024-01-08,CUP-019,CUP,18,1554,728,27039.6,正常,27
2024-01-08,DRH-001,DRH,499,1943,173,58153.99,低库存预警,2
2024-01-08,HND-004,HND,483,1837,732,23862.63,低库存预警,16
2024-01-08,CUP-001,CUP,134,745,725,4917.0,正常,20
2024-01-08,LRB-002,LRB,358,438,762,11296.02,正常,21
2024-01-08,VEN-010,VEN,419,1601,465,20973.1,低库存预警,0
2024-01-08,LRB-020,LRB,155,1108,146,24231.96,正常,27
2024-01-08,TLM-023,TLM,110,1688,209,51922.88,过库存,16
2024-01-08,CUP-012,CUP,386,655,442,10073.9,正常,19
2024-01-08,DRH-027,DRH,279,305,758,7609.75,低库存预警,19
2024-01-08,HND-022,HND,351,546,343,17608.5,过库存,14
2024-01-08,DUO-002,DUO,471,425,729,7263.25,正常,4
2024-01-08,TLP-016,TLP,283,1151,406,29730.33,过库存,1
2024-01-08,CUP-015,CUP,29,611,699,18617.17,正常,1
2024-01-08,TLM-021,TLM,37,954,616,6553.98,过库存,11
2024-01-08,BUM-017,BUM,475,1458,601,8543.88,过库存,30
2024-01-08,TLM-009,TLM,159,313,597,6435.28,过库存,12
2024-01-08,VEN-027,VEN,456,26,567,233.48,正常,27
2024-01-08,DRH-013,DRH,439,283,410,2323.43,过库存,26
2024-01-08,DUO-001,DUO,83,683,221,12478.41,正常,25
2024-01-08,TLP-024,TLP,348,1090,552,3815.0,过库存,5
2024-01-08,DUO-016,DUO,83,642,487,14579.82,正常,1
2024-01-09,HND-016,HND,8,1383,602,21035.43,正常,28
2024-01-09,LFR-007,LFR,335,1437,176,5000.76,正常,8
2024-01-09,CUP-011,CUP,242,1585,230,46662.4,正常,13
2024-01-09,LRB-011,LRB,47,441,475,2337.3,正常,28
2024-01-09,WLC-023,WLC,309,1343,169,32124.56,正常,1
2024-01-09,WLC-012,WLC,397,138,131,1639.44,过库存,3
2024-01-09,LRB-002,LRB,489,1812,575,46731.48,正常,8
2024-01-09,CUP-013,CUP,336,1265,587,24541.0,正常,11
2024-01-09,TLP-013,TLP,330,1002,504,2324.64,正常,14
2024-01-09,TLP-009,TLP,23,1874,302,47899.44,正常,15
2024-01-09,TLM-011,TLM,346,1437,296,49404.06,低库存预警,30
2024-01-09,TLM-021,TLM,141,1962,295,13478.94,正常,0
2024-01-09,DUO-010,DUO,382,479,126,7299.96,正常,27
2024-01-09,HND-001,HND,221,439,385,2919.35,过库存,17
2024-01-09,VEN-028,VEN,489,14,507,250.74,低库存预警,21
2024-01-09,LRB-001,LRB,286,1231,468,15522.91,低库存预警,5
2024-01-09,VEN-024,VEN,323,1006,753,13581.0,正常,27
2024-01-09,TLP-004,TLP,88,1324,222,11254.0,低库存预警,0
2024-01-09,HND-012,HND,410,61,119,261.08,过库存,3
2024-01-09,BUM-015,BUM,205,151,347,1724.42,过库存,17
2024-01-09,HND-025,HND,316,587,467,5365.18,低库存预警,10
2024-01-09,HND-011,HND,465,986,288,11191.1,低库存预警,0
2024-01-09,VEN-012,VEN,180,1970,724,29451.5,低库存预警,1
2024-01-09,TLM-013,TLM,237,1501,517,44084.37,正常,30
2024-01-09,VEN-023,VEN,490,1212,233,9186.96,过库存,9
2024-01-09,DUO-013,DUO,459,693,410,2460.15,正常,0
2024-01-09,TLP-005,TLP,83,199,744,1144.25,正常,8
2024-01-09,WLC-014,WLC,487,559,400,4829.76,过库存,15
2024-01-09,DRH-010,DRH,406,1150,664,7544.0,低库存预警,2
2024-01-09,CUP-005,CUP,188,1805,384,59348.4,低库存预警,12
2024-01-09,DRH-013,DRH,125,102,349,837.42,过库存,29
2024-01-09,WLC-006,WLC,250,1697,239,20211.27,低库存预警,8
2024-01-09,DRH-026,DRH,258,1596,644,4772.04,低库存预警,3
2024-01-09,BUM-020,BUM,405,1935,512,65770.65,正常,23
2024-01-09,VEN-020,VEN,278,1717,418,3313.81,正常,10
2024-01-09,WLC-002,WLC,9,395,295,10198.9,正常,30
2024-01-09,DRH-012,DRH,114,1347,524,33028.44,低库存预警,1
2024-01-09,HND-006,HND,75,1883,156,22238.23,正常,26
2024-01-09,DUO-022,DUO,400,1062,370,4078.08,正常,27
2024-01-09,TLM-005,TLM,403,197,412,4207.92,低库存预警,6
2024-01-09,WLC-005,WLC,128,1123,230,4312.32,正常,7
2024-01-09,TLM-012,TLM,414,664,339,19627.84,正常,25
2024-01-09,DUO-008,DUO,36,61,215,589.87,正常,16
2024-01-09,WLC-021,WLC,222,1957,618,17554.29,正常,15
2024-01-09,WLC-024,WLC,480,1880,331,12690.0,正常,24
2024-01-09,DUO-023,DUO,56,169,673,5519.54,过库存,19
2024-01-09,LFR-022,LFR,477,533,683,18580.38,正常,15
2024-01-09,LFR-020,LFR,338,46,298,1429.68,正常,20
2024-01-09,CUP-024,CUP,246,1078,779,1994.3,过库存,9
2024-01-09,DUO-025,DUO,256,863,237,10502.71,正常,11
2024-01-09,WLC-017,WLC,237,1851,701,4775.58,正常,23
2024-01-09,HND-023,HND,149,1210,675,11410.3,正常,8
2024-01-09,DUO-024,DUO,351,922,700,9081.7,正常,23
2024-01-09,HND-021,HND,82,455,753,12098.45,正常,16
2024-01-09,LFR-013,LFR,39,933,100,10701.51,低库存预警,16
2024-01-09,DRH-018,DRH,3,1523,265,31251.96,正常,30
2024-01-09,TLP-002,TLP,205,1308,458,8685.12,正常,25
2024-01-09,DRH-015,DRH,385,1014,125,7564.44,低库存预警,7
2024-01-09,VEN-005,VEN,87,1106,488,20140.26,正常,26
2024-01-09,VEN-008,VEN,87,244,623,8105.68,过库存,5
2024-01-10,TLP-012,TLP,58,1964,476,41931.4,正常,20
2024-01-10,DUO-003,DUO,106,1063,452,1690.17,过库存,26
2024-01-10,DRH-002,DRH,265,172,453,1615.08,正常,13
2024-01-10,WLC-003,WLC,422,1095,615,7949.7,正常,11
2024-01-10,TLM-013,TLM,236,50,216,1468.5,正常,24
2024-01-10,VEN-024,VEN,78,181,760,2443.5,过库存,15
2024-01-10,TLP-021,TLP,56,322,345,2794.96,正常,28
2024-01-10,WLC-002,WLC,208,1210,219,31242.2,低库存预警,10
2024-01-10,TLP-023,TLP,177,1079,545,27471.34,低库存预警,9
2024-01-10,HND-014,HND,238,106,124,2404.08,正常,1
2024-01-10,LRB-011,LRB,19,1725,730,9142.5,正常,12
2024-01-10,VEN-012,VEN,396,22,143,328.9,低库存预警,9
2024-01-10,CUP-006,CUP,253,1433,642,27212.67,正常,16
2024-01-10,DRH-024,DRH,245,1411,349,11217.45,低库存预警,23
2024-01-10,BUM-027,BUM,178,203,727,1719.41,低库存预警,16
2024-01-10,TLP-017,TLP,36,193,197,5583.49,正常,25
2024-01-10,TLM-008,TLM,117,1930,594,44949.7,正常,3
2024-01-10,TLM-027,TLM,289,1755,746,26518.05,正常,30
2024-01-10,VEN-026,VEN,301,98,231,2079.56,低库存预警,15
2024-01-10,TLM-016,TLM,284,1854,105,64278.18,正常,0
2024-01-10,DRH-009,DRH,428,1003,299,12978.82,正常,13
2024-01-10,DUO-013,DUO,160,791,521,2808.05,低库存预警,23
2024-01-10,LFR-003,LFR,107,1197,144,31876.11,正常,3
2024-01-10,DUO-020,DUO,429,1616,420,34307.68,正常,7
2024-01-10,VEN-001,VEN,295,412,299,1442.0,正常,20
2024-01-10,TLM-005,TLM,118,1056,397,22556.16,正常,16
2024-01-10,CUP-018,CUP,371,804,318,14849.88,正常,6
2024-01-10,CUP-011,CUP,450,1275,414,37536.0,正常,30
2024-01-10,TLM-023,TLM,172,863,650,26545.88,正常,29
2024-01-10,WLC-018,WLC,427,1180,676,38373.6,正常,11
2024-01-10,DRH-022,DRH,104,1032,462,12580.08,过库存,28
2024-01-10,TLP-007,TLP,35,458,340,5331.12,过库存,9
2024-01-10,WLC-020,WLC,158,1290,137,15209.1,正常,18
2024-01-10,LRB-007,LRB,215,1198,674,6193.66,正常,21
2024-01-10,TLP-022,TLP,4,1059,381,24950.04,正常,10
2024-01-10,TLP-006,TLP,283,1180,698,33571.0,正常,21
2024-01-10,BUM-024,BUM,23,936,689,25974.0,正常,22
2024-01-10,TLM-011,TLM,319,170,214,5844.6,低库存预警,21
2024-01-10,HND-027,HND,342,569,275,14111.2,正常,11
2024-01-10,DRH-006,DRH,382,986,565,17590.24,过库存,30
2024-01-10,HND-009,HND,29,625,531,19037.5,低库存预警,2
2024-01-10,CUP-008,CUP,413,443,588,930.3,过库存,24
2024-01-10,DRH-013,DRH,255,384,676,3152.64,正常,14
2024-01-10,WLC-017,WLC,388,420,140,1083.6,正常,17
2024-01-10,VEN-011,VEN,315,1314,229,42455.34,过库存,14
2024-01-10,TLP-018,TLP,300,1066,148,19028.1,正常,22
2024-01-10,TLM-025,TLM,113,1124,518,15151.52,过库存,29
2024-01-10,DRH-023,DRH,390,114,152,937.08,正常,4
2024-01-10,LFR-018,LFR,490,389,193,9456.59,过库存,4
2024-01-10,DUO-016,DUO,34,72,409,1635.12,过库存,26
2024-01-10,WLC-006,WLC,141,1499,769,17853.09,正常,3
2024-01-10,HND-001,HND,405,1182,458,7860.3,正常,17
2024-01-10,BUM-014,BUM,74,511,183,3873.38,低库存预警,10
2024-01-10,VEN-018,VEN,226,426,523,2641.2,正常,29
2024-01-10,BUM-019,BUM,471,1282,605,23934.94,正常,27
2024-01-10,TLP-020,TLP,82,1457,426,2535.18,正常,21
2024-01-10,LFR-015,LFR,27,920,206,4480.4,过库存,1
2024-01-10,VEN-014,VEN,499,1461,128,10373.1,正常,18
2024-01-10,TLP-003,TLP,331,14,397,211.4,正常,23
2024-01-10,BUM-008,BUM,386,1667,525,50643.46,过库存,2
2024-01-11,HND-022,HND,109,1860,731,59985.0,低库存预警,8
2024-01-11,TLM-012,TLM,483,1970,104,58233.2,过库存,27
2024-01-11,CUP-010,CUP,136,83,470,2382.93,正常,16
2024-01-11,BUM-028,BUM,475,328,354,10240.16,正常,24
2024-01-11,LFR-007,LFR,129,411,624,1430.28,正常,26
2024-01-11,WLC-001,WLC,231,225,316,4153.5,正常,4
2024-01-11,VEN-001,VEN,412,1160,487,4060.0,正常,4
2024-01-11,TLP-021,TLP,46,515,422,4470.2,过库存,17
2024-01-11,LRB-007,LRB,341,1531,361,7915.27,低库存预警,23
2024-01-11,LFR-013,LFR,6,1141,513,13087.27,正常,23
2024-01-11,BUM-010,BUM,460,748,582,23419.88,正常,18
2024-01-11,DUO-025,DUO,71,1406,341,17111.02,低库存预警,9
2024-01-11,HND-007,HND,375,1488,297,5832.96,正常,26
2024-01-11,TLP-019,TLP,99,907,568,2285.64,低库存预警,12
2024-01-11,BUM-022,BUM,429,1485,210,23448.15,正常,8
2024-01-11,VEN-005,VEN,111,54,562,983.34,低库存预警,10
2024-01-11,CUP-009,CUP,445,342,270,10352.34,低库存预警,30
2024-01-11,BUM-018,BUM,68,480,225,7891.2,低库存预警,7
2024-01-11,WLC-011,WLC,98,1362,505,22268.7,正常,15
2024-01-11,WLC-009,WLC,67,662,506,20475.66,正常,18
2024-01-11,CUP-012,CUP,226,386,409,5936.68,低库存预警,8
2024-01-11,LFR-005,LFR,142,1136,302,1942.56,低库存预警,6
2024-01-11,DRH-008,DRH,191,466,415,16249.42,正常,14
2024-01-11,WLC-006,WLC,77,1112,776,13243.92,正常,21
2024-01-11,CUP-011,CUP,105,1885,420,55494.4,正常,6
2024-01-11,HND-017,HND,358,842,168,18507.16,正常,15
2024-01-11,WLC-018,WLC,78,1633,349,53105.16,正常,22
2024-01-11,BUM-023,BUM,196,1736,607,10780.56,正常,8
2024-01-11,VEN-011,VEN,98,1247,565,40290.57,正常,17
2024-01-11,TLM-004,TLM,451,187,740,6068.15,正常,22
2024-01-11,VEN-021,VEN,43,210,615,6247.5,正常,16
2024-01-11,DUO-002,DUO,37,371,727,6340.39,低库存预警,13
2024-01-11,TLM-020,TLM,0,908,228,28620.16,过库存,19
2024-01-11,CUP-003,CUP,16,301,163,10294.2,正常,21
2024-01-11,DUO-018,DUO,114,185,467,473.6,正常,15
2024-01-11,TLP-023,TLP,70,1069,164,27216.74,正常,17
2024-01-11,CUP-008,CUP,130,1676,661,3519.6,正常,12
2024-01-11,DUO-019,DUO,124,622,639,9093.64,正常,4
2024-01-11,VEN-016,VEN,116,593,566,19800.27,过库存,1
2024-01-11,WLC-025,WLC,388,912,288,24259.2,正常,25
2024-01-11,VEN-009,VEN,407,1781,615,16207.1,低库存预警,27
2024-01-11,TLP-018,TLP,266,529,574,9442.65,低库存预警,17
2024-01-11,DRH-027,DRH,472,1144,242,28542.8,低库存预警,12
2024-01-11,DRH-019,DRH,85,44,657,847.0,正常,23
2024-01-11,DRH-004,DRH,149,1073,477,16073.54,低库存预警,27
2024-01-11,HND-010,HND,393,306,239,9892.98,正常,7
2024-01-11,HND-009,HND,157,47,392,1431.62,过库存,6
2024-01-11,CUP-022,CUP,231,595,115,9032.1,低库存预警,9
2024-01-11,HND-019,HND,70,633,144,13596.84,正常,2
2024-01-11,VEN-024,VEN,214,1594,604,21519.0,过库存,10
2024-01-11,CUP-013,CUP,299,1752,512,33988.8,正常,30
2024-01-11,VEN-004,VEN,48,1334,155,43168.24,过库存,26
2024-01-11,CUP-030,CUP,123,1820,495,46555.6,正常,2
2024-01-11,TLP-006,TLP,293,652,198,18549.4,正常,9
2024-01-11,CUP-002,CUP,213,1011,313,4852.8,过库存,1
2024-01-11,LRB-006,LRB,302,97,772,3315.46,低库存预警,25
2024-01-11,LRB-011,LRB,101,436,284,2310.8,正常,24
2024-01-11,BUM-006,BUM,81,1335,167,30531.45,过库存,12
2024-01-11,TLM-008,TLM,98,1572,113,36611.88,低库存预警,23
2024-01-11,HND-004,HND,113,316,634,4104.84,正常,15
2024-01-12,LRB-021,LRB,132,909,497,9917.19,正常,17
2024-01-12,WLC-009,WLC,291,1473,307,45559.89,过库存,30
2024-01-12,LRB-002,LRB,155,338,600,8717.02,低库存预警,1
2024-01-12,HND-011,HND,169,1292,409,14664.2,过库存,1
2024-01-12,TLM-022,TLM,308,1846,206,7753.2,过库存,7
2024-01-12,TLP-022,TLP,19,1355,250,31923.8,正常,26
2024-01-12,BUM-014,BUM,341,678,327,5139.24,正常,7
2024-01-12,BUM-018,BUM,486,1973,679,32436.12,低库存预警,7
2024-01-12,LFR-014,LFR,67,1939,636,17858.19,低库存预警,9
2024-01-12,HND-012,HND,226,1789,640,7656.92,正常,17
2024-01-12,VEN-010,VEN,321,1097,490,14370.7,正常,21
2024-01-12,HND-001,HND,122,671,388,4462.15,正常,5
2024-01-12,VEN-020,VEN,443,1638,221,3161.34,正常,17
2024-01-12,TLP-024,TLP,364,728,755,2548.0,正常,29
2024-01-12,HND-017,HND,9,542,613,11913.16,正常,29
2024-01-12,BUM-015,BUM,365,884,636,10095.28,正常,7
2024-01-12,TLP-019,TLP,213,1016,400,2560.32,正常,16
2024-01-12,TLP-015,TLP,54,914,414,18417.1,过库存,29
2024-01-12,CUP-029,CUP,78,74,195,166.5,过库存,16
2024-01-12,DRH-015,DRH,54,1414,710,10548.44,正常,10
2024-01-12,VEN-007,VEN,375,26,369,395.2,低库存预警,17
2024-01-12,DRH-030,DRH,54,1381,157,7443.59,正常,26
2024-01-12,BUM-024,BUM,462,96,483,2664.0,过库存,16
2024-01-12,HND-016,HND,176,1844,726,28047.24,低库存预警,11
2024-01-12,WLC-002,WLC,447,623,694,16085.86,正常,12
2024-01-12,LFR-013,LFR,481,1983,113,22745.01,低库存预警,10
2024-01-12,HND-014,HND,492,680,294,15422.4,正常,20
2024-01-12,DRH-012,DRH,0,609,398,14932.68,正常,5
2024-01-12,TLP-006,TLP,102,44,453,1251.8,正常,25
2024-01-12,CUP-018,CUP,143,1,740,18.47,正常,14
2024-01-12,HND-024,HND,479,555,659,11616.15,正常,18
2024-01-12,BUM-012,BUM,219,1096,564,28912.48,低库存预警,28
2024-01-12,BUM-027,BUM,426,928,384,7860.16,过库存,20
2024-01-12,LFR-002,LFR,110,400,462,4336.0,过库存,13
2024-01-12,DUO-019,DUO,343,306,368,4473.72,低库存预警,17
2024-01-12,WLC-025,WLC,102,1866,656,49635.6,正常,2
2024-01-12,DUO-009,DUO,164,1517,271,31811.49,正常,15
2024-01-12,VEN-011,VEN,465,1456,175,47043.36,正常,2
2024-01-12,TLM-019,TLM,418,667,745,19669.83,正常,27
2024-01-12,TLM-010,TLM,439,654,618,6513.84,正常,19
2024-01-12,LFR-022,LFR,8,1532,607,53405.52,正常,9
2024-01-12,BUM-010,BUM,72,547,673,17126.57,低库存预警,9
2024-01-12,VEN-002,VEN,78,282,569,9407.52,正常,27
2024-01-12,TLM-028,TLM,10,1096,337,36178.96,低库存预警,2
2024-01-12,BUM-028,BUM,474,1381,759,43114.82,过库存,15
2024-01-12,BUM-003,BUM,312,273,691,4821.18,正常,20
2024-01-12,VEN-021,VEN,2,759,565,22580.25,正常,23
2024-01-12,VEN-012,VEN,323,1000,169,14950.0,正常,28
2024-01-12,TLM-023,TLM,353,177,463,5444.52,低库存预警,1
2024-01-12,VEN-017,VEN,285,1504,267,34080.64,过库存,4
2024-01-12,LFR-011,LFR,63,707,366,13977.39,正常,29
2024-01-12,LRB-015,LRB,25,1389,246,29363.46,低库存预警,0
2024-01-12,WLC-004,WLC,177,1422,199,9370.98,正常,25
2024-01-12,DRH-022,DRH,416,178,270,2169.82,低库存预警,15
2024-01-12,DUO-015,DUO,322,17,727,352.24,正常,1
2024-01-12,WLC-013,WLC,340,139,563,3252.6,过库存,26
2024-01-12,BUM-025,BUM,496,652,777,14683.04,正常,29
2024-01-12,LFR-006,LFR,203,1976,482,14859.52,正常,24
2024-01-12,VEN-030,VEN,118,1600,204,18528.0,正常,27
2024-01-12,LRB-001,LRB,21,208,570,2622.88,正常,12
2024-01-13,TLM-001,TLM,335,1487,495,10156.21,正常,29
2024-01-13,LRB-005,LRB,438,1107,238,27176.85,正常,22
2024-01-13,VEN-026,VEN,72,622,420,13198.84,正常,20
2024-01-13,CUP-009,CUP,285,1345,507,40713.15,过库存,21
2024-01-13,TLP-018,TLP,195,565,411,10085.25,正常,29
2024-01-13,DRH-002,DRH,17,495,650,4648.05,正常,22
2024-01-13,BUM-028,BUM,199,630,708,19668.6,正常,30
2024-01-13,DUO-014,DUO,99,867,465,10048.53,正常,9
2024-01-13,HND-023,HND,354,643,522,6063.49,正常,25
2024-01-13,LFR-007,LFR,51,332,657,1155.36,过库存,12
2024-01-13,CUP-013,CUP,224,332,740,6440.8,过库存,25
2024-01-13,LFR-005,LFR,71,1141,532,1951.11,正常,6
2024-01-13,DUO-005,DUO,350,1929,623,22993.68,正常,22
2024-01-13,WLC-006,WLC,232,486,233,5788.26,正常,27
2024-01-13,HND-004,HND,343,1783,750,23161.17,正常,24
2024-01-13,VEN-006,VEN,149,1812,746,25295.52,过库存,20
2024-01-13,TLM-023,TLM,380,573,341,17625.48,正常,27
2024-01-13,CUP-008,CUP,315,762,398,1600.2,过库存,1
2024-01-13,HND-009,HND,92,1625,471,49497.5,正常,11
2024-01-13,LRB-022,LRB,357,1003,522,17692.92,过库存,15
2024-01-13,DUO-001,DUO,480,533,642,9737.91,正常,25
2024-01-13,CUP-016,CUP,394,1852,239,27983.72,正常,18
2024-01-13,CUP-028,CUP,291,1475,626,17980.25,正常,28
2024-01-13,VEN-004,VEN,215,1672,428,54105.92,低库存预警,11
2024-01-13,LFR-002,LFR,201,1467,398,15902.28,正常,23
2024-01-13,DUO-013,DUO,108,119,414,422.45,正常,9
2024-01-13,DRH-003,DRH,322,1462,396,13611.22,正常,7
2024-01-13,TLP-017,TLP,386,1305,259,37753.65,正常,2
2024-01-13,DUO-011,DUO,41,359,260,2100.15,正常,30
2024-01-13,HND-008,HND,385,858,283,21261.24,正常,11
2024-01-13,DRH-008,DRH,52,1470,183,51258.9,过库存,7
2024-01-13,CUP-003,CUP,188,1666,536,56977.2,过库存,10
2024-01-13,BUM-007,BUM,378,1566,386,15879.24,正常,20
2024-01-13,TLM-018,TLM,484,1040,722,30815.2,正常,2
2024-01-13,WLC-022,WLC,376,667,267,22404.53,低库存预警,0
2024-01-13,BUM-010,BUM,478,338,517,10582.78,低库存预警,21
2024-01-13,CUP-006,CUP,94,15,340,284.85,低库存预警,19
2024-01-13,DUO-009,DUO,66,1278,648,26799.66,过库存,2
2024-01-13,TLP-004,TLP,458,903,474,7675.5,正常,19
2024-01-13,DRH-012,DRH,297,1409,525,34548.68,正常,5
2024-01-13,TLP-023,TLP,196,1599,777,40710.54,正常,3
2024-01-13,BUM-006,BUM,374,881,701,20148.47,正常,1
2024-01-13,WLC-009,WLC,464,317,288,9804.81,正常,25
2024-01-13,BUM-001,BUM,350,148,528,768.12,正常,9
2024-01-13,VEN-025,VEN,196,422,664,5726.54,过库存,12
2024-01-13,TLP-002,TLP,153,1796,613,11925.44,低库存预警,21
2024-01-13,DRH-004,DRH,149,155,609,2321.9,正常,7
2024-01-13,DRH-019,DRH,355,1967,168,37864.75,正常,0
2024-01-13,HND-012,HND,500,1314,565,5623.92,正常,21
2024-01-13,LRB-017,LRB,243,176,595,4479.2,过库存,14
2024-01-13,CUP-014,CUP,254,340,280,6409.0,过库存,13
2024-01-13,DUO-006,DUO,162,1837,623,60712.85,正常,17
2024-01-13,LFR-021,LFR,251,734,760,14364.38,过库存,27
2024-01-13,TLP-024,TLP,337,532,396,1862.0,正常,22
2024-01-13,TLM-011,TLM,236,1262,349,43387.56,正常,16
2024-01-13,LFR-020,LFR,83,1688,215,52463.04,正常,23
2024-01-13,WLC-017,WLC,149,943,406,2432.94,正常,28
2024-01-13,TLP-008,TLP,71,1862,610,44539.04,低库存预警,8
2024-01-13,HND-026,HND,369,1361,137,40299.21,过库存,27
2024-01-13,VEN-015,VEN,171,1834,116,58376.22,正常,29
2024-01-14,LRB-017,LRB,431,1860,225,47337.0,正常,16
2024-01-14,WLC-024,WLC,467,1822,242,12298.5,正常,1
2024-01-14,LFR-017,LFR,89,1730,235,41814.1,低库存预警,30
2024-01-14,TLP-014,TLP,247,565,488,18356.85,正常,3
2024-01-14,VEN-024,VEN,338,338,256,4563.0,低库存预警,8
2024-01-14,TLP-010,TLP,229,459,177,2152.71,正常,18
2024-01-14,TLP-013,TLP,414,446,647,1034.72,过库存,4
2024-01-14,WLC-002,WLC,59,361,387,9321.02,正常,29
2024-01-14,DUO-006,DUO,38,1966,163,64976.3,过库存,4
2024-01-14,WLC-023,WLC,355,248,634,5932.16,低库存预警,16
2024-01-14,DRH-001,DRH,451,957,381,28643.01,低库存预警,10
2024-01-14,DRH-002,DRH,163,1489,623,13981.71,低库存预警,6
