log_date,shift,machine_id,runtime_hours,energy_consumed_kwh,energy_cost_yuan,eco_mode_enabled
2024-01-06,夜班,M22,4.47,701.96,420.89,False
2024-01-06,晚班,M22,3.76,791.84,624.18,True
2024-01-06,白班,M23,6.83,236.95,194.14,True
2024-01-06,夜班,M23,4.76,115.23,87.59,True
2024-01-06,晚班,M23,6.9,328.17,246.77,True
2024-01-06,白班,M24,7.73,1085.0,716.88,True
2024-01-06,夜班,M24,4.18,556.03,394.34,True
2024-01-06,晚班,M24,7.36,1246.75,991.74,True
2024-01-06,白班,M25,2.43,256.81,147.12,True
2024-01-06,夜班,M25,6.56,1138.5,697.22,False
2024-01-06,晚班,M25,5.0,424.53,252.15,False
2024-01-06,白班,M26,7.49,1720.92,1273.91,True
2024-01-06,夜班,M26,3.1,725.22,416.59,True
2024-01-06,晚班,M26,4.5,1295.33,1060.4,False
2024-01-06,白班,M27,5.75,981.0,679.49,True
2024-01-06,夜班,M27,4.14,679.08,487.22,True
2024-01-06,晚班,M27,7.34,1856.85,1035.08,True
2024-01-06,白班,M28,2.1,337.22,284.86,True
2024-01-06,夜班,M28,3.67,806.25,457.34,True
2024-01-06,晚班,M28,7.04,1559.7,1323.24,True
2024-01-06,白班,M29,5.24,1954.06,1386.3,True
2024-01-06,夜班,M29,6.39,1615.6,1287.33,True
2024-01-06,晚班,M29,7.0,1765.16,1147.81,True
2024-01-07,白班,M01,7.12,69.19,54.92,True
2024-01-07,夜班,M01,3.56,18.36,14.28,True
2024-01-07,晚班,M01,3.63,33.17,20.43,True
2024-01-07,白班,M02,4.97,33.11,23.16,True
2024-01-07,夜班,M02,2.08,13.89,11.67,False
2024-01-07,晚班,M02,7.35,63.8,46.71,True
2024-01-07,白班,M03,3.69,41.65,26.36,False
2024-01-07,夜班,M03,3.28,24.26,18.5,True
2024-01-07,晚班,M03,7.79,51.99,28.97,True
2024-01-07,白班,M04,6.58,120.13,92.76,True
2024-01-07,夜班,M04,7.25,96.75,62.0,False
2024-01-07,晚班,M04,2.78,40.48,32.26,True
2024-01-07,白班,M05,2.64,36.26,22.59,True
2024-01-07,夜班,M05,5.59,86.06,63.0,True
2024-01-07,晚班,M05,4.86,88.81,50.42,True
2024-01-07,白班,M06,7.36,113.87,84.19,True
2024-01-07,夜班,M06,5.77,97.39,70.63,True
2024-01-07,晚班,M06,2.83,61.72,45.64,True
2024-01-07,白班,M07,6.21,98.77,75.35,True
2024-01-07,夜班,M07,4.92,127.99,86.19,True
2024-01-07,晚班,M07,7.31,105.64,79.53,False
2024-01-07,白班,M08,3.9,115.96,94.09,True
2024-01-07,夜班,M08,2.11,47.69,27.72,False
2024-01-07,晚班,M08,5.32,170.23,96.17,True
2024-01-07,白班,M09,2.75,56.71,42.97,False
2024-01-07,夜班,M09,4.39,181.62,120.48,True
2024-01-07,晚班,M09,5.92,168.14,94.76,True
2024-01-07,白班,M10,3.82,171.47,140.5,True
2024-01-07,夜班,M10,4.4,92.49,76.9,True
2024-01-07,晚班,M10,3.99,155.81,89.24,True
2024-01-07,白班,M11,4.05,167.49,115.52,True
2024-01-07,夜班,M11,6.04,172.29,117.34,True
2024-01-07,晚班,M11,3.93,174.64,100.88,True
2024-01-07,白班,M12,4.92,265.41,197.01,True
2024-01-07,夜班,M12,6.3,376.25,211.68,True
2024-01-07,晚班,M12,4.05,228.89,137.53,False
2024-01-07,白班,M13,4.21,148.28,104.44,True
2024-01-07,夜班,M13,4.53,187.48,124.15,False
2024-01-07,晚班,M13,3.52,159.77,129.64,True
2024-01-07,白班,M14,6.65,305.15,258.73,False
2024-01-07,夜班,M14,7.28,342.63,189.66,False
2024-01-07,晚班,M14,6.71,254.09,192.31,True
2024-01-07,白班,M15,7.12,225.92,130.95,False
2024-01-07,夜班,M15,2.46,135.31,99.78,False
2024-01-07,晚班,M15,6.71,273.57,223.28,False
2024-01-07,白班,M16,5.99,316.51,189.72,True
2024-01-07,夜班,M16,2.76,121.16,76.25,True
2024-01-07,晚班,M16,6.16,403.51,287.32,False
2024-01-07,白班,M17,3.73,269.27,208.14,True
2024-01-07,夜班,M17,4.28,254.71,204.4,True
2024-01-07,晚班,M17,5.88,368.03,281.68,True
2024-01-07,白班,M18,6.41,370.57,291.86,True
2024-01-07,夜班,M18,6.7,729.85,605.29,True
2024-01-07,晚班,M18,5.08,315.89,239.85,False
2024-01-07,白班,M19,6.9,847.98,524.81,False
2024-01-07,夜班,M19,2.85,238.94,163.56,True
2024-01-07,晚班,M19,4.69,578.61,393.95,True
2024-01-07,白班,M20,7.09,604.52,374.15,True
2024-01-07,夜班,M20,2.03,172.86,108.51,True
2024-01-07,晚班,M20,2.07,145.8,112.61,False
2024-01-07,白班,M21,2.06,326.17,195.84,False
2024-01-07,夜班,M21,6.7,1287.22,943.59,True
2024-01-07,晚班,M21,5.61,783.49,567.29,True
2024-01-07,白班,M22,6.62,882.98,666.23,True
2024-01-07,夜班,M22,5.26,1478.88,1105.75,True
2024-01-07,晚班,M22,5.1,1382.64,1019.28,False
2024-01-07,白班,M23,2.41,78.85,66.51,True
2024-01-07,夜班,M23,6.71,313.95,240.24,False
2024-01-07,晚班,M23,7.06,328.16,196.96,False
2024-01-07,白班,M24,2.29,183.56,138.2,True
2024-01-07,夜班,M24,7.87,838.16,543.67,False
2024-01-07,晚班,M24,5.98,615.76,467.55,True
2024-01-07,白班,M25,7.17,942.9,660.95,True
2024-01-07,夜班,M25,5.04,567.91,350.19,True
2024-01-07,晚班,M25,4.86,428.46,343.04,True
2024-01-07,白班,M26,4.08,584.79,357.17,True
2024-01-07,夜班,M26,5.34,747.8,424.32,False
2024-01-07,晚班,M26,3.76,834.65,567.22,True
2024-01-07,白班,M27,7.66,1189.1,885.19,False
2024-01-07,夜班,M27,3.55,1134.27,751.45,True
2024-01-07,晚班,M27,4.58,668.44,381.33,False
2024-01-07,白班,M28,3.31,607.4,444.81,True
2024-01-07,夜班,M28,3.3,1004.34,695.2,False
2024-01-07,晚班,M28,3.49,1176.29,999.72,True
2024-01-07,白班,M29,7.16,1443.42,1118.46,True
2024-01-07,夜班,M29,3.8,1369.03,1068.27,True
2024-01-07,晚班,M29,2.25,516.65,403.29,True
2024-01-08,白班,M01,5.87,29.36,23.5,True
2024-01-08,夜班,M01,7.63,68.88,53.21,True
2024-01-08,晚班,M01,2.47,18.61,13.54,True
2024-01-08,白班,M02,2.56,17.82,11.32,True
2024-01-08,夜班,M02,2.47,12.1,6.93,False
2024-01-08,晚班,M02,4.81,33.19,24.78,True
2024-01-08,白班,M03,6.34,43.52,24.88,True
2024-01-08,夜班,M03,5.21,60.1,47.35,True
2024-01-08,晚班,M03,4.47,60.68,46.49,True
2024-01-08,白班,M04,5.83,113.48,86.02,True
2024-01-08,夜班,M04,7.21,154.58,129.17,False
2024-01-08,晚班,M04,7.89,120.34,97.65,True
2024-01-08,白班,M05,3.08,50.64,38.31,False
2024-01-08,夜班,M05,6.46,67.19,52.63,True
2024-01-08,晚班,M05,3.52,60.77,43.15,True
2024-01-08,白班,M06,4.96,92.87,52.08,True
2024-01-08,夜班,M06,4.66,125.52,102.69,True
2024-01-08,晚班,M06,4.78,118.17,97.63,True
2024-01-08,白班,M07,4.99,119.22,101.03,True
2024-01-08,夜班,M07,2.22,34.73,25.77,False
2024-01-08,晚班,M07,6.15,162.14,104.93,True
2024-01-08,白班,M08,2.86,55.9,41.57,True
2024-01-08,夜班,M08,3.31,100.34,67.42,True
2024-01-08,晚班,M08,7.22,192.13,154.94,True
2024-01-08,白班,M09,4.34,136.97,108.53,True
2024-01-08,夜班,M09,4.42,107.7,80.76,False
2024-01-08,晚班,M09,2.34,60.57,44.28,False
2024-01-08,白班,M10,6.8,232.98,163.63,True
2024-01-08,夜班,M10,3.14,92.47,56.98,True
2024-01-08,晚班,M10,3.6,148.44,95.32,True
2024-01-08,白班,M11,7.64,174.47,96.79,True
2024-01-08,夜班,M11,2.12,52.77,36.5,True
2024-01-08,晚班,M11,6.59,157.94,88.24,True
2024-01-08,白班,M12,4.52,158.06,130.41,True
2024-01-08,夜班,M12,3.58,198.28,132.78,False
2024-01-08,晚班,M12,6.39,361.85,204.28,False
2024-01-08,白班,M13,5.61,270.62,216.88,True
2024-01-08,夜班,M13,3.62,219.09,150.39,False
2024-01-08,晚班,M13,6.45,300.35,247.04,True
2024-01-08,白班,M14,7.35,322.83,240.15,True
2024-01-08,夜班,M14,5.59,210.85,173.99,True
2024-01-08,晚班,M14,4.87,149.85,87.65,True
2024-01-08,白班,M15,3.26,125.89,93.97,True
2024-01-08,夜班,M15,2.95,136.01,96.22,True
2024-01-08,晚班,M15,4.1,115.52,91.24,True
2024-01-08,白班,M16,7.47,307.36,197.84,True
2024-01-08,夜班,M16,2.37,147.12,102.47,True
2024-01-08,晚班,M16,3.62,231.7,182.27,True
2024-01-08,白班,M17,5.52,540.95,336.91,True
2024-01-08,夜班,M17,3.25,285.91,195.2,True
2024-01-08,晚班,M17,2.13,152.62,98.46,True
2024-01-08,白班,M18,7.16,807.14,663.38,True
2024-01-08,夜班,M18,3.37,177.76,113.02,True
2024-01-08,晚班,M18,4.02,209.53,141.85,True
2024-01-08,白班,M19,4.28,535.86,348.76,True
2024-01-08,夜班,M19,2.56,315.32,243.55,True
2024-01-08,晚班,M19,5.91,740.48,617.67,False
2024-01-08,白班,M20,6.72,665.24,488.86,True
2024-01-08,夜班,M20,3.66,271.02,220.14,True
2024-01-08,晚班,M20,4.91,479.46,296.99,True
2024-01-08,白班,M21,7.55,1220.73,994.21,True
2024-01-08,夜班,M21,7.22,868.55,706.55,False
2024-01-08,晚班,M21,6.32,1128.81,655.02,True
2024-01-08,白班,M22,2.04,279.51,208.29,True
2024-01-08,夜班,M22,3.97,874.22,571.63,True
2024-01-08,晚班,M22,6.6,1240.0,852.25,True
2024-01-08,白班,M23,5.64,275.74,195.14,True
2024-01-08,夜班,M23,7.06,309.7,182.64,True
2024-01-08,晚班,M23,7.46,313.1,198.99,True
2024-01-08,白班,M24,4.8,403.26,254.23,True
2024-01-08,夜班,M24,5.24,499.53,330.48,True
2024-01-08,晚班,M24,7.73,977.04,736.83,False
2024-01-08,白班,M25,7.92,1182.13,836.19,True
2024-01-08,夜班,M25,4.04,342.27,204.47,True
2024-01-08,晚班,M25,5.64,511.42,410.07,True
2024-01-08,白班,M26,3.45,579.93,358.81,True
2024-01-08,夜班,M26,7.83,2044.39,1584.64,True
2024-01-08,晚班,M26,3.38,760.13,552.08,True
2024-01-08,白班,M27,6.57,1994.39,1151.46,True
2024-01-08,夜班,M27,7.77,1692.74,1114.5,False
2024-01-08,晚班,M27,6.21,1290.16,842.35,False
2024-01-08,白班,M28,2.6,446.19,308.33,True
2024-01-08,夜班,M28,3.65,1281.13,902.42,True
2024-01-08,晚班,M28,6.0,1643.12,919.97,False
2024-01-08,白班,M29,4.02,1554.29,1040.09,True
2024-01-08,夜班,M29,4.05,855.79,725.63,False
2024-01-08,晚班,M29,7.16,2567.92,1935.12,True
2024-01-09,白班,M01,3.75,36.21,24.01,True
2024-01-09,夜班,M01,2.1,21.83,16.69,True
2024-01-09,晚班,M01,5.01,31.1,20.67,True
2024-01-09,白班,M02,3.92,37.95,30.72,True
2024-01-09,夜班,M02,2.55,23.03,15.83,False
2024-01-09,晚班,M02,5.74,31.49,22.87,True
2024-01-09,白班,M03,2.69,28.42,22.56,True
2024-01-09,夜班,M03,2.57,33.14,21.59,False
2024-01-09,晚班,M03,7.22,49.46,32.06,False
2024-01-09,白班,M04,2.44,33.91,28.24,True
2024-01-09,夜班,M04,3.41,58.4,47.37,True
2024-01-09,晚班,M04,7.5,74.0,47.28,False
2024-01-09,白班,M05,3.01,31.8,20.18,True
2024-01-09,夜班,M05,3.23,65.27,49.76,True
2024-01-09,晚班,M05,7.09,90.68,60.18,True
2024-01-09,白班,M06,3.68,63.54,40.94,True
2024-01-09,夜班,M06,6.87,163.47,117.66,True
2024-01-09,晚班,M06,2.51,52.83,42.7,True
2024-01-09,白班,M07,4.16,125.66,87.7,False
2024-01-09,夜班,M07,2.19,36.01,26.33,False
2024-01-09,晚班,M07,2.9,65.09,54.46,True
2024-01-09,白班,M08,3.5,56.26,36.39,True
2024-01-09,夜班,M08,2.52,73.61,48.38,False
2024-01-09,晚班,M08,2.49,67.37,37.8,True
2024-01-09,白班,M09,7.88,292.92,162.76,True
2024-01-09,夜班,M09,7.08,273.89,219.54,True
2024-01-09,晚班,M09,5.64,181.65,119.53,False
2024-01-09,白班,M10,6.14,149.33,115.33,True
2024-01-09,夜班,M10,7.74,225.14,167.73,False
2024-01-09,晚班,M10,6.19,145.03,109.46,True
2024-01-09,白班,M11,6.83,186.43,147.83,True
2024-01-09,夜班,M11,6.06,144.07,104.62,True
2024-01-09,晚班,M11,2.61,64.98,46.36,False
2024-01-09,白班,M12,5.45,157.43,107.66,True
2024-01-09,夜班,M12,3.73,161.31,127.23,True
2024-01-09,晚班,M12,3.25,126.27,96.49,False
2024-01-09,白班,M13,7.03,238.07,145.86,True
2024-01-09,夜班,M13,7.08,266.13,212.22,False
2024-01-09,晚班,M13,7.16,259.5,184.03,False
2024-01-09,白班,M14,5.62,271.7,213.11,True
2024-01-09,夜班,M14,3.38,102.05,61.88,False
2024-01-09,晚班,M14,3.51,115.59,63.98,True
2024-01-09,白班,M15,3.11,164.62,96.23,False
2024-01-09,夜班,M15,4.34,261.06,184.13,True
2024-01-09,晚班,M15,5.21,182.81,117.43,True
2024-01-09,白班,M16,2.98,198.01,141.67,True
2024-01-09,夜班,M16,7.96,425.85,340.72,True
2024-01-09,晚班,M16,7.36,331.9,265.42,True
2024-01-09,白班,M17,2.11,139.1,100.04,False
2024-01-09,夜班,M17,6.98,496.76,323.2,True
2024-01-09,晚班,M17,6.78,507.94,297.6,True
2024-01-09,白班,M18,5.14,506.82,426.29,True
2024-01-09,夜班,M18,7.94,884.01,490.16,True
2024-01-09,晚班,M18,2.64,239.59,139.16,True
2024-01-09,白班,M19,7.3,597.71,418.43,True
2024-01-09,夜班,M19,6.59,763.3,544.96,True
2024-01-09,晚班,M19,7.04,582.02,428.18,True
2024-01-09,白班,M20,2.54,319.8,210.42,True
2024-01-09,夜班,M20,3.7,331.27,266.62,True
2024-01-09,晚班,M20,2.23,249.77,139.2,True
2024-01-09,白班,M21,6.67,791.09,609.45,True
2024-01-09,夜班,M21,4.74,722.23,602.47,True
2024-01-09,晚班,M21,4.47,871.04,634.08,True
2024-01-09,白班,M22,2.03,401.22,268.95,True
2024-01-09,夜班,M22,2.43,628.75,480.29,False
2024-01-09,晚班,M22,3.96,622.11,352.2,True
2024-01-09,白班,M23,3.87,191.46,116.39,False
2024-01-09,夜班,M23,5.45,151.66,99.47,True
2024-01-09,晚班,M23,7.43,244.96,157.02,True
2024-01-09,白班,M24,3.26,450.41,272.45,True
2024-01-09,夜班,M24,3.74,646.29,535.88,True
2024-01-09,晚班,M24,7.74,894.7,619.5,True
2024-01-09,白班,M25,5.95,476.64,310.35,True
2024-01-09,夜班,M25,2.04,179.33,127.98,True
2024-01-09,晚班,M25,7.77,1013.83,797.58,True
2024-01-09,白班,M26,7.61,1630.5,1073.06,True
2024-01-09,夜班,M26,4.42,851.67,575.82,False
2024-01-09,晚班,M26,7.3,1911.39,1533.41,False
2024-01-09,白班,M27,2.18,671.19,389.03,True
2024-01-09,夜班,M27,4.15,1161.29,800.85,False
2024-01-09,晚班,M27,3.92,575.56,448.46,True
2024-01-09,白班,M28,6.69,2329.24,1547.4,True
2024-01-09,夜班,M28,6.69,2183.41,1225.17,False
2024-01-09,晚班,M28,6.44,1085.61,775.74,True
2024-01-09,白班,M29,5.24,2219.64,1248.6,True
2024-01-09,夜班,M29,5.54,1734.84,1365.02,True
2024-01-09,晚班,M29,5.65,2133.7,1192.84,True
2024-01-10,白班,M01,7.97,70.99,42.01,True
2024-01-10,夜班,M01,7.91,64.8,43.1,False
2024-01-10,晚班,M01,7.8,61.88,41.79,True
2024-01-10,白班,M02,5.9,43.01,32.64,True
2024-01-10,夜班,M02,2.54,24.63,20.27,True
2024-01-10,晚班,M02,3.69,36.47,26.57,True
2024-01-10,白班,M03,5.3,35.19,24.92,True
2024-01-10,夜班,M03,7.21,62.26,52.08,True
2024-01-10,晚班,M03,4.69,57.79,34.84,True
2024-01-10,白班,M04,2.83,48.2,30.17,True
2024-01-10,夜班,M04,5.84,117.45,70.65,True
2024-01-10,晚班,M04,6.62,109.45,72.97,True
2024-01-10,白班,M05,6.7,98.04,59.52,True
2024-01-10,夜班,M05,7.99,100.93,77.09,True
2024-01-10,晚班,M05,5.12,95.49,79.53,True
2024-01-10,白班,M06,6.37,170.49,108.46,False
2024-01-10,夜班,M06,4.14,68.04,54.52,True
2024-01-10,晚班,M06,3.46,44.59,36.08,True
2024-01-10,白班,M07,2.47,79.87,66.47,True
2024-01-10,夜班,M07,3.84,123.22,102.88,False
2024-01-10,晚班,M07,2.31,38.27,27.2,True
2024-01-10,白班,M08,3.37,74.62,57.29,True
2024-01-10,夜班,M08,4.9,97.58,56.37,True
2024-01-10,晚班,M08,2.04,37.1,28.05,True
2024-01-10,白班,M09,3.91,112.63,95.53,False
2024-01-10,夜班,M09,6.44,136.23,81.24,True
2024-01-10,晚班,M09,4.9,205.96,151.46,True
2024-01-10,白班,M10,6.56,193.31,151.63,False
2024-01-10,夜班,M10,2.19,51.46,31.7,True
2024-01-10,晚班,M10,2.71,71.53,49.2,True
2024-01-10,白班,M11,7.04,268.5,207.64,True
2024-01-10,夜班,M11,3.14,121.67,102.29,True
2024-01-10,晚班,M11,2.71,89.61,66.35,True
2024-01-10,白班,M12,3.75,113.24,77.57,False
2024-01-10,夜班,M12,4.42,137.04,98.4,True
2024-01-10,晚班,M12,2.69,141.82,101.7,True
2024-01-10,白班,M13,2.63,114.71,72.06,False
2024-01-10,夜班,M13,2.39,128.93,104.49,False
2024-01-10,晚班,M13,3.62,185.74,103.82,True
2024-01-10,白班,M14,2.85,115.15,81.28,True
2024-01-10,夜班,M14,3.28,146.8,92.13,True
2024-01-10,晚班,M14,6.71,212.49,174.48,True
2024-01-10,白班,M15,2.46,111.01,62.91,True
2024-01-10,夜班,M15,6.38,300.36,237.27,True
2024-01-10,晚班,M15,3.75,191.7,114.04,True
2024-01-10,白班,M16,3.02,216.9,138.76,True
2024-01-10,夜班,M16,7.21,541.27,423.51,True
2024-01-10,晚班,M16,5.93,251.15,144.36,False
2024-01-10,白班,M17,2.09,206.81,143.32,True
2024-01-10,夜班,M17,5.38,366.62,257.66,True
2024-01-10,晚班,M17,7.39,475.18,326.36,True
2024-01-10,白班,M18,7.95,481.87,331.12,True
2024-01-10,夜班,M18,4.95,268.61,202.94,True
2024-01-10,晚班,M18,5.77,429.54,293.6,False
2024-01-10,白班,M19,6.44,660.37,522.76,True
2024-01-10,夜班,M19,5.4,394.63,267.39,True
2024-01-10,晚班,M19,6.18,440.74,307.66,False
2024-01-10,白班,M20,5.48,391.75,322.25,False
2024-01-10,夜班,M20,7.25,1056.2,729.6,True
2024-01-10,晚班,M20,7.19,620.25,517.98,True
2024-01-10,白班,M21,5.31,835.07,529.98,False
2024-01-10,夜班,M21,5.05,812.54,612.95,True
2024-01-10,晚班,M21,7.0,1439.6,962.5,False
2024-01-10,白班,M22,5.29,977.16,802.71,True
2024-01-10,夜班,M22,3.22,838.84,574.13,True
2024-01-10,晚班,M22,2.74,553.62,311.76,False
2024-01-10,白班,M23,2.17,52.0,43.81,True
2024-01-10,夜班,M23,5.56,179.82,142.04,True
2024-01-10,晚班,M23,7.03,212.12,178.45,False
2024-01-10,白班,M24,2.19,321.37,240.21,True
2024-01-10,夜班,M24,2.81,345.74,272.3,True
2024-01-10,晚班,M24,2.54,209.87,159.96,True
2024-01-10,白班,M25,2.22,360.57,231.32,True
2024-01-10,夜班,M25,5.41,553.16,369.32,False
2024-01-10,晚班,M25,3.15,269.1,156.55,False
2024-01-10,白班,M26,2.93,672.74,550.42,True
2024-01-10,夜班,M26,5.2,669.8,447.21,True
2024-01-10,晚班,M26,7.77,1969.27,1163.57,True
2024-01-10,白班,M27,5.38,1020.35,587.61,False
2024-01-10,夜班,M27,4.61,1114.44,827.9,False
2024-01-10,晚班,M27,2.61,465.5,308.64,True
2024-01-10,白班,M28,5.82,1078.39,650.38,True
2024-01-10,夜班,M28,4.39,1072.0,786.16,False
2024-01-10,晚班,M28,6.55,1852.46,1181.84,True
2024-01-10,白班,M29,3.23,1106.82,651.18,True
2024-01-10,夜班,M29,2.09,744.92,533.25,True
2024-01-10,晚班,M29,4.51,1819.43,1191.5,True
2024-01-11,白班,M01,7.08,51.54,38.44,True
2024-01-11,夜班,M01,5.08,24.48,18.23,True
2024-01-11,晚班,M01,6.12,60.42,46.9,True
2024-01-11,白班,M02,5.1,39.91,33.8,True
2024-01-11,夜班,M02,4.58,37.9,30.25,True
2024-01-11,晚班,M02,3.1,17.06,12.33,True
2024-01-11,白班,M03,7.92,87.09,58.49,False
2024-01-11,夜班,M03,2.56,33.58,25.79,False
2024-01-11,晚班,M03,7.24,84.87,51.78,True
2024-01-11,白班,M04,6.52,127.7,107.31,True
2024-01-11,夜班,M04,4.49,54.87,39.86,True
2024-01-11,晚班,M04,3.56,42.91,34.13,False
2024-01-11,白班,M05,4.45,74.9,60.79,True
2024-01-11,夜班,M05,3.61,42.18,31.06,True
2024-01-11,晚班,M05,5.25,109.14,90.92,True
2024-01-11,白班,M06,5.63,89.82,70.71,False
2024-01-11,夜班,M06,6.78,95.3,79.9,True
2024-01-11,晚班,M06,2.41,34.44,20.59,True
2024-01-11,白班,M07,5.67,165.19,113.28,False
2024-01-11,夜班,M07,4.18,75.83,56.05,True
2024-01-11,晚班,M07,2.1,37.27,31.24,True
2024-01-11,白班,M08,7.37,108.21,90.08,True
2024-01-11,夜班,M08,4.61,73.7,50.63,True
2024-01-11,晚班,M08,6.94,147.06,90.37,True
2024-01-11,白班,M09,2.87,115.69,91.45,True
2024-01-11,夜班,M09,3.26,120.85,84.52,True
2024-01-11,晚班,M09,5.02,125.33,85.34,True
2024-01-11,白班,M10,3.13,68.6,42.0,True
2024-01-11,夜班,M10,3.06,77.05,43.25,True
2024-01-11,晚班,M10,5.94,149.16,103.17,False
2024-01-11,白班,M11,3.04,122.14,83.62,False
2024-01-11,夜班,M11,2.53,62.28,45.9,True
2024-01-11,晚班,M11,4.81,157.93,93.84,True
2024-01-11,白班,M12,7.31,306.34,193.68,True
2024-01-11,夜班,M12,3.25,91.73,67.41,True
2024-01-11,晚班,M12,5.63,199.62,143.44,True
2024-01-11,白班,M13,3.81,229.34,190.63,True
2024-01-11,夜班,M13,4.5,209.22,173.09,True
2024-01-11,晚班,M13,5.35,253.46,188.83,True
2024-01-11,白班,M14,3.04,111.21,82.08,True
2024-01-11,夜班,M14,3.15,85.88,62.0,True
2024-01-11,晚班,M14,5.77,245.59,152.3,False
2024-01-11,白班,M15,6.14,231.59,187.55,False
2024-01-11,夜班,M15,5.84,241.63,153.73,False
2024-01-11,晚班,M15,6.4,245.45,193.28,True
2024-01-11,白班,M16,2.53,162.43,105.78,False
2024-01-11,夜班,M16,3.59,174.08,136.01,True
2024-01-11,晚班,M16,3.1,150.64,103.46,True
2024-01-11,白班,M17,4.75,210.48,122.56,True
2024-01-11,夜班,M17,5.92,454.7,312.92,False
2024-01-11,晚班,M17,4.49,255.33,160.47,False
2024-01-11,白班,M18,5.01,543.04,408.95,True
2024-01-11,夜班,M18,2.05,128.51,108.06,True
2024-01-11,晚班,M18,6.98,462.93,274.14,False
2024-01-11,白班,M19,4.56,545.96,334.39,False
2024-01-11,夜班,M19,6.96,625.4,471.37,True
2024-01-11,晚班,M19,4.46,411.66,320.96,True
2024-01-11,白班,M20,2.43,297.95,210.74,True
2024-01-11,夜班,M20,2.83,428.22,279.82,False
2024-01-11,晚班,M20,3.62,520.34,345.4,True
2024-01-11,白班,M21,3.24,439.55,251.19,True
2024-01-11,夜班,M21,3.49,391.64,248.11,True
2024-01-11,晚班,M21,7.14,1312.0,916.04,True
2024-01-11,白班,M22,6.78,1018.79,724.28,True
2024-01-11,夜班,M22,7.3,1812.79,1403.5,True
2024-01-11,晚班,M22,6.69,1385.81,1123.31,True
2024-01-11,白班,M23,7.6,323.64,182.53,True
2024-01-11,夜班,M23,6.91,331.5,224.15,True
2024-01-11,晚班,M23,5.57,158.46,116.32,True
2024-01-11,白班,M24,2.84,510.57,374.88,True
2024-01-11,夜班,M24,3.45,455.33,380.97,True
2024-01-11,晚班,M24,2.22,339.15,249.8,False
2024-01-11,白班,M25,4.37,725.92,538.02,False
2024-01-11,夜班,M25,7.27,908.37,613.98,True
2024-01-11,晚班,M25,7.81,1332.95,844.07,True
2024-01-11,白班,M26,2.91,536.45,434.56,True
2024-01-11,夜班,M26,7.77,1177.72,855.68,True
2024-01-11,晚班,M26,6.45,1644.98,1127.25,False
2024-01-11,白班,M27,4.19,909.28,547.16,False
2024-01-11,夜班,M27,7.1,1945.05,1567.02,True
2024-01-11,晚班,M27,6.71,1343.17,918.41,False
2024-01-11,白班,M28,2.7,523.48,420.23,True
2024-01-11,夜班,M28,4.21,1150.72,768.01,False
2024-01-11,晚班,M28,3.49,1117.23,867.03,True
2024-01-11,白班,M29,2.82,1265.02,933.58,True
2024-01-11,夜班,M29,5.39,1222.46,747.3,True
2024-01-11,晚班,M29,2.7,1085.47,668.54,True
2024-01-12,白班,M01,3.78,40.18,30.01,True
2024-01-12,夜班,M01,2.44,13.87,8.66,True
2024-01-12,晚班,M01,5.82,40.18,29.8,False
2024-01-12,白班,M02,7.91,84.19,51.44,True
2024-01-12,夜班,M02,3.43,34.99,21.15,True
2024-01-12,晚班,M02,6.8,48.14,39.05,False
2024-01-12,白班,M03,2.45,19.6,16.38,True
2024-01-12,夜班,M03,5.58,80.23,49.88,True
2024-01-12,晚班,M03,2.83,34.42,19.98,True
2024-01-12,白班,M04,7.86,152.01,120.44,True
