changeover_time,machine_id,sku_from,sku_to,family_from,family_to,standard_minutes,actual_minutes,operator_id,remark
2026-04-05 08:54:00,M20,HND-022,BUM-025,HND,BUM,168.9,172.5,OP038,物料未到位
2024-06-16 02:19:00,M28,LRB-014,LRB-022,LRB,LRB,33.0,33.4,OP039,正常
2024-04-23 13:31:00,M21,TLM-007,BUM-012,TLM,BUM,116.6,126.3,OP021,工具缺失
2025-03-04 16:56:00,M10,DRH-029,VEN-020,DRH,VEN,204.6,237.1,OP013,模具故障
2024-06-11 15:21:00,M07,VEN-025,VEN-030,VEN,VEN,26.8,23.8,OP009,正常
2025-10-24 19:51:00,M07,VEN-007,DRH-007,VEN,DRH,118.7,136.0,OP019,模具故障
2026-03-11 09:13:00,M22,HND-010,HND-006,HND,HND,32.9,38.0,OP038,正常
2026-03-08 08:13:00,M13,DRH-025,VEN-008,DRH,VEN,181.5,222.7,OP042,正常
2024-04-07 06:44:00,M11,CUP-014,CUP-001,CUP,CUP,32.2,35.8,OP037,正常
2024-11-22 02:44:00,M26,LRB-014,LFR-013,LRB,LFR,205.9,242.5,OP007,正常
2026-04-25 11:07:00,M21,HND-024,TLM-006,HND,TLM,149.5,164.2,OP005,正常
2026-03-15 13:41:00,M19,HND-009,BUM-022,HND,BUM,101.5,114.4,OP019,物料未到位
2025-12-27 09:44:00,M25,TLP-023,DUO-016,TLP,DUO,452.2,395.3,OP044,正常
2024-06-12 13:24:00,M14,BUM-028,HND-009,BUM,HND,146.7,180.4,OP044,正常
2025-05-09 14:29:00,M09,DRH-003,VEN-012,DRH,VEN,147.0,132.8,OP045,正常
2025-08-19 14:54:00,M07,CUP-018,DRH-011,CUP,DRH,185.4,165.6,OP027,模具故障
2025-04-17 21:35:00,M01,CUP-028,DRH-018,CUP,DRH,99.1,117.6,OP036,工具缺失
2024-03-16 16:49:00,M06,CUP-008,VEN-029,CUP,VEN,230.8,230.8,OP011,正常
2024-10-26 11:17:00,M06,CUP-028,CUP-026,CUP,CUP,37.7,41.4,OP010,工具缺失
2024-10-01 07:48:00,M17,HND-018,TLM-019,HND,TLM,223.1,261.8,OP046,正常
2026-04-11 05:15:00,M07,DRH-030,CUP-020,DRH,CUP,78.7,79.4,OP027,正常
2025-01-13 14:43:00,M11,VEN-001,DRH-015,VEN,DRH,114.9,131.9,OP019,正常
2025-09-14 19:16:00,M23,TLP-018,WLC-010,TLP,WLC,334.3,321.7,OP046,正常
2024-11-18 20:27:00,M26,LFR-021,LFR-017,LFR,LFR,71.4,82.0,OP017,正常
2025-01-17 15:45:00,M24,DUO-025,TLP-010,DUO,TLP,494.3,540.1,OP011,正常
2024-04-26 13:51:00,M20,HND-009,TLM-021,HND,TLM,150.5,137.5,OP037,物料未到位
2025-12-12 15:02:00,M21,HND-028,HND-012,HND,HND,33.1,40.3,OP040,物料未到位
2026-01-25 20:39:00,M29,LFR-008,LFR-009,LFR,LFR,32.8,40.1,OP003,正常
2024-02-16 11:00:00,M24,TLP-012,TLP-002,TLP,TLP,62.5,58.9,OP028,正常
2024-04-06 05:32:00,M28,LFR-010,LFR-019,LFR,LFR,52.9,55.3,OP043,正常
2025-05-17 00:44:00,M03,CUP-030,VEN-027,CUP,VEN,182.4,213.2,OP047,模具故障
2025-11-25 15:18:00,M06,CUP-002,CUP-008,CUP,CUP,15.5,16.7,OP041,物料未到位
2026-01-13 08:09:00,M09,CUP-020,DRH-012,CUP,DRH,184.8,217.9,OP027,正常
2024-05-04 20:07:00,M09,CUP-011,CUP-007,CUP,CUP,30.4,37.1,OP024,正常
2024-07-24 22:12:00,M25,WLC-003,DUO-016,WLC,DUO,330.1,305.9,OP036,模具故障
2025-05-22 00:02:00,M03,CUP-010,CUP-011,CUP,CUP,19.9,20.0,OP037,工具缺失
2025-05-11 06:02:00,M26,LFR-019,LFR-011,LFR,LFR,52.8,64.2,OP032,物料未到位
2025-11-01 12:32:00,M11,CUP-029,DRH-024,CUP,DRH,117.7,101.8,OP035,模具故障
2024-12-05 06:45:00,M20,BUM-021,BUM-006,BUM,BUM,44.6,40.9,OP001,正常
2025-04-01 02:40:00,M26,LRB-018,LRB-003,LRB,LRB,58.7,69.2,OP010,正常
2024-01-08 15:07:00,M16,HND-017,TLM-027,HND,TLM,196.8,234.4,OP019,工具缺失
2024-10-13 18:42:00,M16,HND-022,TLM-001,HND,TLM,97.3,87.4,OP041,模具故障
2025-08-31 05:33:00,M11,CUP-015,VEN-030,CUP,VEN,218.0,222.1,OP032,模具故障
2024-12-31 14:28:00,M11,DRH-011,CUP-014,DRH,CUP,229.7,274.0,OP042,工具缺失
2024-11-03 17:50:00,M27,LFR-021,LRB-018,LFR,LRB,284.6,262.0,OP048,正常
2026-02-16 08:07:00,M27,LFR-010,LFR-006,LFR,LFR,73.0,62.3,OP006,物料未到位
2025-06-27 10:09:00,M25,WLC-025,TLP-024,WLC,TLP,145.2,142.0,OP027,工具缺失
2025-11-20 17:42:00,M19,TLM-021,HND-002,TLM,HND,62.0,60.7,OP008,物料未到位
2026-03-15 23:11:00,M29,LFR-019,LRB-016,LFR,LRB,309.6,321.9,OP013,模具故障
2025-11-26 09:06:00,M06,VEN-003,CUP-020,VEN,CUP,213.0,186.1,OP040,工具缺失
2025-03-05 20:25:00,M17,TLM-012,TLM-020,TLM,TLM,40.5,39.2,OP005,正常
2024-06-08 08:03:00,M18,BUM-004,TLM-009,BUM,TLM,79.1,75.8,OP002,正常
2025-02-16 05:05:00,M25,DUO-016,DUO-011,DUO,DUO,29.6,29.2,OP023,工具缺失
2025-11-24 01:57:00,M03,DRH-025,VEN-029,DRH,VEN,60.3,54.2,OP035,模具故障
2024-04-29 02:31:00,M27,LFR-004,LRB-002,LFR,LRB,257.4,240.6,OP015,正常
2024-10-18 22:19:00,M08,VEN-025,VEN-003,VEN,VEN,21.7,25.6,OP006,模具故障
2024-10-04 13:51:00,M10,CUP-007,CUP-014,CUP,CUP,31.1,38.6,OP009,正常
2024-10-20 06:22:00,M28,LRB-010,LFR-005,LRB,LFR,126.0,136.9,OP013,模具故障
2024-07-30 19:55:00,M19,TLM-002,TLM-003,TLM,TLM,39.7,36.9,OP002,物料未到位
2025-03-01 10:21:00,M16,BUM-025,TLM-001,BUM,TLM,176.9,177.8,OP043,工具缺失
2025-09-09 16:37:00,M25,TLP-005,DUO-020,TLP,DUO,350.2,417.4,OP034,正常
2025-05-11 06:32:00,M27,LRB-017,LFR-006,LRB,LFR,362.4,451.6,OP005,正常
2026-01-01 00:19:00,M12,DRH-002,DRH-004,DRH,DRH,27.2,27.0,OP026,正常
2024-02-10 03:47:00,M08,DRH-011,DRH-029,DRH,DRH,23.2,20.2,OP009,正常
2024-01-15 18:56:00,M27,LFR-011,LFR-009,LFR,LFR,99.2,104.0,OP040,正常
2025-08-27 10:51:00,M01,VEN-001,DRH-014,VEN,DRH,194.8,175.6,OP004,模具故障
2024-09-02 10:30:00,M19,TLM-003,BUM-015,TLM,BUM,159.9,167.7,OP009,正常
2024-03-22 20:28:00,M19,BUM-022,BUM-002,BUM,BUM,18.7,18.0,OP045,正常
2025-08-09 03:44:00,M29,LFR-015,LRB-015,LFR,LRB,578.8,587.9,OP023,工具缺失
2024-05-28 06:02:00,M01,VEN-004,VEN-022,VEN,VEN,27.1,24.4,OP022,正常
2025-08-01 07:47:00,M12,CUP-003,DRH-009,CUP,DRH,148.6,143.9,OP004,工具缺失
2024-01-14 18:11:00,M18,BUM-026,BUM-015,BUM,BUM,21.1,20.4,OP047,工具缺失
2025-11-11 18:30:00,M10,DRH-013,DRH-003,DRH,DRH,23.4,24.6,OP025,模具故障
2025-07-12 18:40:00,M11,VEN-029,CUP-012,VEN,CUP,67.0,64.1,OP030,工具缺失
2024-07-24 22:52:00,M05,DRH-021,CUP-016,DRH,CUP,234.7,218.5,OP003,正常
2025-07-23 03:23:00,M02,DRH-029,DRH-008,DRH,DRH,17.4,19.2,OP010,正常
2024-06-25 13:56:00,M23,WLC-003,DUO-014,WLC,DUO,160.0,196.7,OP012,模具故障
2024-07-06 23:17:00,M21,TLM-018,BUM-020,TLM,BUM,163.7,186.0,OP031,正常
2026-03-19 12:48:00,M27,LFR-021,LRB-013,LFR,LRB,131.0,133.9,OP028,正常
2025-08-18 12:47:00,M10,CUP-020,CUP-026,CUP,CUP,40.9,45.5,OP013,正常
2024-09-27 07:51:00,M26,LRB-021,LFR-014,LRB,LFR,356.8,444.2,OP021,正常
2024-02-22 18:59:00,M17,HND-010,TLM-012,HND,TLM,173.5,172.5,OP036,正常
2025-10-19 16:12:00,M23,DUO-019,TLP-020,DUO,TLP,446.3,551.9,OP047,模具故障
2024-10-13 05:46:00,M15,HND-017,HND-010,HND,HND,29.3,32.1,OP018,物料未到位
2024-10-20 16:46:00,M18,TLM-007,TLM-026,TLM,TLM,40.5,48.1,OP007,工具缺失
2024-10-06 09:26:00,M23,WLC-006,TLP-019,WLC,TLP,143.6,161.8,OP008,正常
2025-01-21 01:25:00,M15,HND-014,HND-003,HND,HND,17.0,20.7,OP048,物料未到位
2025-07-24 22:43:00,M10,DRH-018,VEN-021,DRH,VEN,159.0,196.5,OP012,工具缺失
2025-02-04 06:39:00,M05,VEN-027,CUP-028,VEN,CUP,139.0,135.9,OP014,模具故障
2024-11-14 22:09:00,M09,VEN-026,VEN-009,VEN,VEN,30.7,35.4,OP013,正常
2024-03-07 12:09:00,M13,VEN-004,CUP-004,VEN,CUP,174.1,186.1,OP036,正常
2025-12-21 01:48:00,M12,VEN-008,DRH-023,VEN,DRH,146.8,175.2,OP007,正常
2025-03-06 19:53:00,M27,LFR-019,LFR-022,LFR,LFR,63.4,73.9,OP022,正常
2024-09-28 07:41:00,M29,LRB-017,LRB-005,LRB,LRB,56.5,59.8,OP003,模具故障
2024-09-08 01:07:00,M06,VEN-004,DRH-019,VEN,DRH,89.9,80.2,OP035,物料未到位
2024-10-19 02:46:00,M07,CUP-030,DRH-009,CUP,DRH,123.1,125.3,OP031,物料未到位
2024-03-17 17:09:00,M04,DRH-020,CUP-030,DRH,CUP,158.4,149.5,OP015,正常
2024-08-03 03:38:00,M18,HND-015,HND-003,HND,HND,43.7,45.1,OP036,正常
2026-01-13 09:28:00,M02,VEN-008,CUP-011,VEN,CUP,168.9,184.3,OP011,正常
2025-04-02 08:07:00,M11,VEN-003,DRH-023,VEN,DRH,173.1,196.4,OP032,正常
2024-11-25 14:48:00,M29,LFR-022,LFR-016,LFR,LFR,73.2,69.2,OP009,正常
2024-12-23 18:03:00,M15,HND-013,BUM-025,HND,BUM,152.0,187.7,OP002,物料未到位
2024-09-01 10:38:00,M29,LFR-021,LFR-012,LFR,LFR,46.4,44.5,OP042,物料未到位
2025-11-08 03:35:00,M18,TLM-027,HND-021,TLM,HND,62.0,73.4,OP045,工具缺失
2024-04-17 20:17:00,M17,BUM-027,TLM-025,BUM,TLM,136.8,157.9,OP041,正常
2024-07-26 11:02:00,M06,VEN-011,VEN-030,VEN,VEN,29.9,29.3,OP023,正常
2025-07-23 18:40:00,M09,CUP-024,CUP-011,CUP,CUP,20.8,21.7,OP036,正常
2026-01-13 18:53:00,M28,LRB-014,LRB-019,LRB,LRB,40.1,38.3,OP026,模具故障
2026-01-02 15:24:00,M12,DRH-028,DRH-002,DRH,DRH,22.6,27.0,OP046,正常
2024-01-26 18:16:00,M29,LFR-021,LFR-007,LFR,LFR,83.9,100.0,OP042,正常
2026-02-03 04:36:00,M29,LFR-005,LFR-019,LFR,LFR,60.2,61.0,OP030,模具故障
2025-06-24 23:40:00,M06,DRH-022,DRH-013,DRH,DRH,42.6,44.8,OP014,正常
2024-11-30 10:19:00,M12,VEN-001,VEN-008,VEN,VEN,44.2,37.8,OP001,模具故障
2026-01-26 09:39:00,M06,VEN-020,DRH-028,VEN,DRH,119.5,136.1,OP007,正常
2026-03-07 09:19:00,M05,CUP-029,CUP-024,CUP,CUP,15.6,16.6,OP019,工具缺失
2024-07-28 12:23:00,M24,DUO-001,WLC-005,DUO,WLC,149.1,177.0,OP004,正常
2025-04-09 12:13:00,M28,LFR-019,LRB-011,LFR,LRB,175.7,170.4,OP012,正常
2025-12-21 20:19:00,M06,DRH-001,CUP-021,DRH,CUP,120.1,139.1,OP033,正常
2024-03-09 18:13:00,M28,LRB-016,LFR-006,LRB,LFR,521.0,585.8,OP013,工具缺失
2024-03-07 20:04:00,M10,CUP-015,VEN-008,CUP,VEN,182.5,172.2,OP045,正常
2025-02-05 01:30:00,M29,LFR-013,LFR-003,LFR,LFR,68.0,58.0,OP004,正常
2024-03-11 18:59:00,M23,TLP-016,WLC-007,TLP,WLC,202.3,187.2,OP035,正常
2024-10-14 15:54:00,M12,VEN-026,CUP-002,VEN,CUP,168.2,190.9,OP038,正常
2026-01-24 04:17:00,M16,BUM-018,BUM-028,BUM,BUM,39.0,34.6,OP010,物料未到位
2024-05-28 09:11:00,M03,DRH-005,DRH-008,DRH,DRH,28.9,29.1,OP026,工具缺失
2026-03-01 16:24:00,M03,VEN-010,CUP-008,VEN,CUP,135.3,139.7,OP040,正常
2025-02-15 03:57:00,M27,LRB-015,LRB-009,LRB,LRB,52.3,61.6,OP015,正常
2024-06-01 16:14:00,M29,LRB-002,LFR-015,LRB,LFR,235.2,260.5,OP030,正常
2025-08-28 20:44:00,M01,CUP-010,CUP-017,CUP,CUP,32.1,34.9,OP048,模具故障
2024-03-07 06:00:00,M15,HND-005,HND-019,HND,HND,32.0,33.1,OP016,正常
2025-10-08 17:53:00,M07,CUP-005,DRH-005,CUP,DRH,198.9,236.9,OP043,正常
2024-03-12 00:56:00,M08,CUP-004,DRH-010,CUP,DRH,61.7,65.7,OP021,物料未到位
2026-02-14 09:05:00,M25,TLP-018,DUO-017,TLP,DUO,304.1,289.1,OP036,正常
2024-04-14 10:05:00,M13,VEN-003,VEN-015,VEN,VEN,41.5,37.9,OP048,物料未到位
2024-05-14 21:42:00,M01,DRH-004,DRH-014,DRH,DRH,33.3,32.4,OP032,正常
2024-05-22 07:32:00,M22,TLM-020,BUM-028,TLM,BUM,92.7,115.4,OP019,工具缺失
2024-10-29 17:18:00,M17,BUM-011,HND-003,BUM,HND,203.7,208.1,OP027,工具缺失
2024-07-08 05:48:00,M02,DRH-005,VEN-013,DRH,VEN,144.8,176.1,OP027,正常
2025-07-01 04:17:00,M26,LFR-007,LFR-002,LFR,LFR,80.1,88.6,OP020,正常
2024-12-27 16:39:00,M12,CUP-013,CUP-005,CUP,CUP,26.9,23.3,OP025,工具缺失
2024-04-04 10:25:00,M25,WLC-023,WLC-020,WLC,WLC,70.4,74.4,OP021,工具缺失
2024-03-19 07:49:00,M20,TLM-009,TLM-003,TLM,TLM,42.1,40.4,OP044,工具缺失
2024-09-20 06:43:00,M25,DUO-011,DUO-023,DUO,DUO,64.2,60.1,OP048,正常
2024-02-21 18:42:00,M04,CUP-015,DRH-010,CUP,DRH,234.6,274.0,OP018,正常
2024-11-19 16:16:00,M01,DRH-008,CUP-011,DRH,CUP,90.2,91.4,OP032,正常
2024-03-16 05:47:00,M01,VEN-025,VEN-009,VEN,VEN,23.7,28.3,OP020,正常
2025-09-30 01:23:00,M25,WLC-017,WLC-023,WLC,WLC,75.8,77.4,OP045,模具故障
2024-03-24 04:54:00,M29,LFR-018,LFR-001,LFR,LFR,58.3,63.3,OP036,正常
2025-09-06 16:04:00,M28,LFR-012,LRB-017,LFR,LRB,493.6,494.9,OP017,模具故障
2025-03-29 09:45:00,M10,VEN-028,CUP-026,VEN,CUP,137.8,137.6,OP028,模具故障
2024-05-23 13:11:00,M27,LFR-006,LRB-008,LFR,LRB,206.4,215.7,OP034,模具故障
2024-12-27 19:44:00,M04,CUP-025,VEN-021,CUP,VEN,104.7,128.9,OP022,正常
2024-09-13 13:54:00,M13,VEN-023,VEN-030,VEN,VEN,32.4,28.7,OP047,正常
2024-10-08 02:05:00,M26,LFR-001,LFR-014,LFR,LFR,80.6,79.7,OP017,工具缺失
2024-02-09 20:46:00,M08,DRH-018,VEN-025,DRH,VEN,228.7,243.7,OP017,正常
2025-01-29 00:45:00,M21,HND-025,TLM-023,HND,TLM,232.0,224.2,OP016,物料未到位
2025-04-27 18:07:00,M02,CUP-014,VEN-020,CUP,VEN,122.0,122.9,OP042,正常
2024-10-07 04:17:00,M04,VEN-010,VEN-012,VEN,VEN,26.2,27.3,OP005,正常
2024-12-03 21:11:00,M12,VEN-027,CUP-029,VEN,CUP,193.2,175.1,OP037,工具缺失
2025-06-22 03:53:00,M12,DRH-029,CUP-020,DRH,CUP,82.0,86.6,OP024,正常
2024-10-02 17:48:00,M22,BUM-027,BUM-011,BUM,BUM,21.9,24.1,OP016,正常
2025-05-14 08:44:00,M15,HND-015,HND-020,HND,HND,40.4,35.5,OP008,工具缺失
2026-01-24 18:17:00,M11,CUP-029,VEN-010,CUP,VEN,61.5,64.2,OP009,工具缺失
2025-03-28 02:31:00,M29,LFR-003,LRB-010,LFR,LRB,243.4,274.8,OP046,正常
2025-01-31 04:22:00,M11,VEN-007,VEN-030,VEN,VEN,31.8,30.8,OP038,物料未到位
2024-04-09 19:31:00,M24,TLP-021,TLP-020,TLP,TLP,57.6,71.7,OP041,正常
2024-09-30 11:48:00,M24,WLC-018,TLP-025,WLC,TLP,289.4,307.8,OP008,正常
2025-03-02 23:07:00,M02,CUP-017,DRH-007,CUP,DRH,62.4,63.7,OP035,模具故障
2025-06-23 06:00:00,M11,DRH-011,DRH-007,DRH,DRH,26.5,23.7,OP010,正常
2024-03-05 23:32:00,M17,HND-010,HND-007,HND,HND,21.9,22.0,OP046,正常
2025-08-09 23:23:00,M25,TLP-010,TLP-021,TLP,TLP,44.2,48.5,OP034,物料未到位
2025-07-18 22:15:00,M27,LRB-014,LRB-005,LRB,LRB,48.5,48.2,OP029,正常
2025-01-11 01:03:00,M04,VEN-027,DRH-004,VEN,DRH,193.9,215.3,OP033,正常
2024-05-03 01:24:00,M17,HND-020,BUM-024,HND,BUM,154.4,168.6,OP025,模具故障
2024-03-30 12:14:00,M07,CUP-008,CUP-005,CUP,CUP,32.1,30.7,OP037,工具缺失
2025-10-13 17:33:00,M27,LRB-016,LFR-010,LRB,LFR,433.8,500.8,OP010,正常
2024-04-27 00:20:00,M24,WLC-014,TLP-007,WLC,TLP,379.9,452.8,OP031,正常
2025-11-03 20:03:00,M29,LFR-016,LRB-004,LFR,LRB,141.7,159.5,OP029,模具故障
2025-05-10 01:31:00,M01,CUP-022,VEN-008,CUP,VEN,235.8,268.8,OP027,正常
2025-06-18 22:00:00,M20,HND-017,BUM-005,HND,BUM,150.6,135.2,OP010,模具故障
2024-01-04 03:44:00,M17,BUM-028,BUM-023,BUM,BUM,30.4,28.8,OP044,正常
2024-02-11 04:48:00,M28,LRB-015,LRB-021,LRB,LRB,103.9,104.0,OP002,物料未到位
2026-01-31 22:31:00,M05,CUP-022,DRH-005,CUP,DRH,105.8,120.6,OP013,正常
2025-07-31 20:46:00,M27,LFR-006,LFR-004,LFR,LFR,39.2,48.5,OP025,工具缺失
2024-06-22 11:30:00,M29,LFR-022,LFR-014,LFR,LFR,56.8,67.1,OP044,正常
2025-02-16 18:07:00,M21,HND-008,TLM-025,HND,TLM,184.9,206.5,OP016,工具缺失
2025-08-18 00:29:00,M17,TLM-022,HND-024,TLM,HND,225.7,277.4,OP038,模具故障
2025-03-04 19:34:00,M07,DRH-012,CUP-010,DRH,CUP,198.9,241.6,OP032,工具缺失
2026-01-05 00:55:00,M11,CUP-027,CUP-013,CUP,CUP,32.4,33.5,OP007,模具故障
2025-05-10 04:05:00,M28,LRB-012,LRB-020,LRB,LRB,71.5,88.2,OP042,正常
2024-09-23 17:15:00,M09,CUP-029,VEN-008,CUP,VEN,146.4,167.4,OP042,正常
2024-04-08 20:40:00,M02,VEN-020,VEN-028,VEN,VEN,17.9,21.9,OP039,模具故障
2024-01-04 19:19:00,M07,DRH-001,VEN-005,DRH,VEN,235.7,238.8,OP006,模具故障
2026-01-05 12:40:00,M22,BUM-005,TLM-027,BUM,TLM,189.7,216.1,OP027,正常
2024-08-15 19:53:00,M12,CUP-020,VEN-025,CUP,VEN,187.9,217.0,OP013,工具缺失
2024-02-03 03:17:00,M03,CUP-019,CUP-009,CUP,CUP,37.7,40.0,OP012,正常
2025-11-11 19:09:00,M19,TLM-019,HND-006,TLM,HND,234.5,224.9,OP029,工具缺失
2025-02-14 19:56:00,M24,DUO-006,WLC-013,DUO,WLC,220.2,269.8,OP015,正常
2025-05-14 09:11:00,M03,VEN-029,VEN-001,VEN,VEN,30.1,29.6,OP016,物料未到位
2025-07-25 18:44:00,M24,WLC-022,WLC-021,WLC,WLC,47.1,42.4,OP046,正常
2024-08-09 00:37:00,M02,DRH-009,CUP-019,DRH,CUP,83.7,74.0,OP029,正常
2024-09-04 22:29:00,M17,TLM-012,HND-011,TLM,HND,99.0,90.2,OP010,正常
2024-03-13 03:52:00,M24,DUO-022,DUO-012,DUO,DUO,69.7,72.7,OP047,模具故障
2024-03-06 19:37:00,M17,TLM-016,TLM-022,TLM,TLM,41.6,44.9,OP014,物料未到位
2025-04-12 05:40:00,M24,WLC-013,TLP-016,WLC,TLP,134.8,134.3,OP014,工具缺失
2024-05-17 21:41:00,M20,BUM-016,TLM-013,BUM,TLM,227.2,195.1,OP043,模具故障
2024-08-28 03:59:00,M14,HND-003,TLM-003,HND,TLM,222.7,265.6,OP001,正常
2025-08-16 02:41:00,M01,DRH-028,VEN-021,DRH,VEN,225.3,205.1,OP025,工具缺失
2024-01-17 10:06:00,M05,VEN-001,DRH-007,VEN,DRH,64.0,58.3,OP012,模具故障
2026-01-11 23:41:00,M21,HND-025,HND-017,HND,HND,21.3,19.2,OP040,正常
2026-03-03 14:16:00,M28,LRB-002,LRB-019,LRB,LRB,39.5,47.8,OP005,工具缺失
2025-07-15 03:32:00,M02,DRH-020,VEN-012,DRH,VEN,73.2,87.1,OP009,模具故障
2024-11-25 12:05:00,M15,BUM-003,HND-011,BUM,HND,82.7,81.7,OP024,工具缺失
2026-01-16 17:43:00,M27,LFR-003,LFR-014,LFR,LFR,51.5,55.1,OP024,正常
2024-12-20 13:22:00,M05,DRH-029,VEN-025,DRH,VEN,141.1,144.5,OP031,物料未到位
2024-03-28 01:34:00,M21,HND-008,BUM-015,HND,BUM,96.0,103.1,OP031,物料未到位
2024-10-13 19:06:00,M05,DRH-025,VEN-007,DRH,VEN,126.5,146.1,OP008,正常
2025-09-04 22:21:00,M27,LFR-016,LRB-002,LFR,LRB,269.9,246.3,OP023,正常
2025-04-18 15:22:00,M24,DUO-017,TLP-024,DUO,TLP,499.9,425.0,OP028,正常
2025-01-16 10:52:00,M15,HND-004,BUM-001,HND,BUM,232.0,247.6,OP032,物料未到位
2025-11-20 08:30:00,M29,LFR-022,LFR-017,LFR,LFR,74.5,86.8,OP015,正常
2025-04-13 06:40:00,M20,BUM-022,TLM-020,BUM,TLM,225.7,220.7,OP007,物料未到位
2024-04-22 10:21:00,M27,LFR-019,LRB-003,LFR,LRB,229.8,261.2,OP031,物料未到位
2024-01-23 22:30:00,M21,BUM-022,BUM-015,BUM,BUM,28.1,25.8,OP017,正常
2025-02-17 12:00:00,M14,TLM-003,TLM-007,TLM,TLM,16.9,18.4,OP012,工具缺失
2025-11-24 06:46:00,M17,BUM-021,BUM-001,BUM,BUM,29.6,34.7,OP046,物料未到位
2024-11-11 16:14:00,M26,LRB-011,LFR-006,LRB,LFR,267.4,329.6,OP022,工具缺失
2025-01-05 23:33:00,M20,TLM-019,BUM-009,TLM,BUM,128.2,122.5,OP034,工具缺失
2025-05-11 00:14:00,M26,LRB-016,LRB-018,LRB,LRB,28.9,28.9,OP035,正常
2026-04-09 09:37:00,M14,BUM-019,HND-007,BUM,HND,118.6,125.8,OP040,工具缺失
2025-11-14 22:09:00,M16,BUM-011,BUM-024,BUM,BUM,27.9,31.3,OP013,正常
2026-03-09 17:34:00,M07,CUP-008,VEN-028,CUP,VEN,120.0,148.1,OP006,正常
2025-08-29 14:25:00,M03,VEN-008,CUP-012,VEN,CUP,117.4,139.7,OP010,物料未到位
2025-02-12 15:24:00,M27,LRB-009,LFR-017,LRB,LFR,171.8,198.0,OP014,正常
2024-05-04 15:17:00,M27,LRB-011,LFR-002,LRB,LFR,194.7,222.4,OP028,正常
2025-11-12 02:57:00,M18,HND-014,TLM-003,HND,TLM,106.5,129.0,OP045,正常
2024-12-24 12:37:00,M25,DUO-012,TLP-004,DUO,TLP,298.0,303.3,OP008,正常
2026-02-04 06:59:00,M01,VEN-001,VEN-019,VEN,VEN,35.7,37.3,OP037,物料未到位
2024-03-25 19:47:00,M03,DRH-023,DRH-004,DRH,DRH,34.4,39.3,OP047,正常
2024-05-01 06:27:00,M21,TLM-028,TLM-026,TLM,TLM,37.3,40.9,OP024,模具故障
2024-06-29 13:20:00,M11,DRH-005,VEN-008,DRH,VEN,145.7,158.4,OP042,正常
2024-05-27 10:13:00,M10,VEN-018,CUP-020,VEN,CUP,75.9,72.8,OP018,模具故障
2024-04-20 11:36:00,M19,TLM-023,BUM-022,TLM,BUM,184.6,191.4,OP013,正常
2024-02-26 09:45:00,M23,DUO-005,DUO-009,DUO,DUO,71.8,85.2,OP007,正常
2024-07-14 13:57:00,M17,HND-015,HND-003,HND,HND,32.9,39.4,OP044,工具缺失
2024-07-11 20:29:00,M25,TLP-024,WLC-015,TLP,WLC,408.9,468.6,OP020,正常
2026-01-20 08:58:00,M03,DRH-013,CUP-004,DRH,CUP,201.1,174.3,OP024,工具缺失
2025-02-14 12:55:00,M07,DRH-018,CUP-019,DRH,CUP,220.3,202.4,OP041,正常
2025-06-30 20:20:00,M24,DUO-015,DUO-012,DUO,DUO,56.6,59.5,OP005,物料未到位
2024-09-16 04:09:00,M18,TLM-014,TLM-019,TLM,TLM,45.0,49.3,OP046,正常
2025-11-22 08:51:00,M09,DRH-008,VEN-029,DRH,VEN,64.4,65.6,OP028,正常
2025-11-18 20:52:00,M27,LRB-013,LRB-006,LRB,LRB,46.1,45.2,OP034,工具缺失
2025-12-01 13:45:00,M25,TLP-012,TLP-021,TLP,TLP,81.2,99.0,OP016,模具故障
2024-06-12 11:51:00,M15,TLM-009,TLM-006,TLM,TLM,22.0,23.8,OP048,模具故障
2024-11-08 21:53:00,M18,TLM-022,TLM-004,TLM,TLM,41.8,51.3,OP035,正常
2024-02-03 02:38:00,M24,DUO-015,TLP-004,DUO,TLP,383.3,428.8,OP003,正常
2025-07-17 18:36:00,M10,DRH-001,DRH-021,DRH,DRH,39.1,36.2,OP001,工具缺失
2025-02-08 06:06:00,M13,VEN-027,VEN-020,VEN,VEN,18.1,16.4,OP040,正常
2025-03-24 18:51:00,M10,CUP-011,DRH-011,CUP,DRH,240.0,289.2,OP007,正常
2024-01-03 05:31:00,M13,CUP-029,VEN-022,CUP,VEN,71.5,86.9,OP017,正常
2026-04-05 03:29:00,M20,TLM-009,TLM-017,TLM,TLM,28.4,35.3,OP047,正常
2024-04-22 05:58:00,M29,LFR-013,LRB-011,LFR,LRB,235.0,273.1,OP035,正常
2025-02-01 12:14:00,M02,VEN-024,VEN-008,VEN,VEN,42.0,41.8,OP004,模具故障
2026-04-02 15:07:00,M10,CUP-006,VEN-005,CUP,VEN,88.7,81.0,OP021,物料未到位
2024-01-07 11:02:00,M18,HND-007,TLM-004,HND,TLM,119.8,141.4,OP005,正常
2024-02-24 12:03:00,M18,TLM-022,TLM-005,TLM,TLM,22.6,21.0,OP045,正常
2024-08-28 07:14:00,M20,BUM-010,HND-021,BUM,HND,106.3,116.7,OP012,正常
2025-03-19 11:09:00,M23,WLC-008,DUO-019,WLC,DUO,432.6,394.6,OP022,工具缺失
