timestamp,machine_id,nozzle_temp_C,oil_temp_C,injection_pressure_bar,clamp_force_pct,injection_speed_m_s,cycle_time_s,power_kw,status
2026-04-01 02:27:00,M29,231.8,62.1,81.9,66.3,0.803,37.57,15.98,正常
2026-04-01 02:27:30,M05,203.1,41.4,138.7,70.1,0.87,8.16,25.99,正常
2026-04-01 02:28:00,M17,268.5,56.8,132.1,74.5,1.349,33.04,74.57,警告
2026-04-01 02:28:30,M07,258.8,62.2,163.3,45.6,0.993,37.58,41.2,正常
2026-04-01 02:29:00,M10,182.5,55.9,153.6,65.9,1.465,13.31,64.43,正常
2026-04-01 02:29:30,M08,190.9,41.4,136.6,82.5,1.309,27.64,67.66,正常
2026-04-01 02:30:00,M04,192.3,58.6,142.0,81.5,1.217,21.99,61.43,异常
2026-04-01 02:30:30,M09,235.8,46.5,111.7,70.5,1.287,21.37,39.29,正常
2026-04-01 02:31:00,M24,200.8,50.2,140.6,78.4,1.012,14.98,73.01,正常
2026-04-01 02:31:30,M08,189.3,57.6,91.3,54.2,1.223,13.55,51.04,异常
2026-04-01 02:32:00,M14,237.9,56.6,102.4,83.9,1.366,31.87,23.11,正常
2026-04-01 02:32:30,M25,198.1,59.4,149.5,61.4,1.17,16.49,66.79,正常
2026-04-01 02:33:00,M16,201.2,49.0,197.1,86.2,1.459,33.09,22.14,正常
2026-04-01 02:33:30,M06,205.8,54.6,99.7,80.3,1.304,39.34,35.78,异常
2026-04-01 02:34:00,M08,231.4,43.6,125.5,66.4,1.441,24.2,64.56,正常
2026-04-01 02:34:30,M24,224.8,57.8,198.8,48.1,0.917,27.34,72.83,正常
2026-04-01 02:35:00,M10,221.4,41.1,171.8,60.6,0.945,44.24,51.18,警告
2026-04-01 02:35:30,M07,202.3,44.8,133.9,58.1,0.803,28.89,65.89,正常
2026-04-01 02:36:00,M22,186.0,61.0,189.5,94.0,0.943,24.84,69.59,警告
2026-04-01 02:36:30,M04,185.1,41.9,130.5,49.2,1.423,35.9,37.74,正常
2026-04-01 02:37:00,M21,210.6,52.5,155.6,60.3,0.927,38.37,62.21,正常
2026-04-01 02:37:30,M11,278.0,46.6,197.0,58.4,0.978,19.08,56.46,正常
2026-04-01 02:38:00,M12,273.7,57.2,156.8,70.3,0.869,31.98,33.81,异常
2026-04-01 02:38:30,M18,215.4,44.7,113.1,58.8,1.201,24.15,53.57,正常
2026-04-01 02:39:00,M24,262.0,57.2,88.9,88.3,0.843,40.74,20.45,正常
2026-04-01 02:39:30,M27,215.6,51.2,131.1,91.3,1.176,15.92,26.1,正常
2026-04-01 02:40:00,M07,208.8,47.4,188.2,77.4,0.808,25.17,24.39,正常
2026-04-01 02:40:30,M11,234.3,56.4,147.2,51.9,1.464,39.46,43.16,正常
2026-04-01 02:41:00,M04,216.2,45.9,198.3,62.1,1.421,31.72,25.73,正常
2026-04-01 02:41:30,M25,242.6,60.9,100.8,90.6,1.155,26.27,22.54,正常
2026-04-01 02:42:00,M27,199.0,57.6,113.0,59.1,0.815,13.35,70.54,正常
2026-04-01 02:42:30,M10,196.4,40.5,105.4,51.6,1.228,20.33,69.37,正常
2026-04-01 02:43:00,M07,241.4,58.2,114.0,46.9,1.128,39.91,75.06,正常
2026-04-01 02:43:30,M06,246.6,57.7,187.4,72.1,0.943,31.78,16.96,正常
2026-04-01 02:44:00,M13,263.0,41.1,103.3,94.0,1.214,12.95,35.56,正常
2026-04-01 02:44:30,M01,255.1,44.0,165.9,70.1,0.863,22.04,29.54,正常
2026-04-01 02:45:00,M07,246.5,62.4,196.2,64.6,1.427,22.01,31.83,异常
2026-04-01 02:45:30,M29,211.9,61.9,97.9,64.5,1.282,28.05,48.93,正常
2026-04-01 02:46:00,M13,278.7,46.6,145.7,79.0,1.248,13.68,72.22,正常
2026-04-01 02:46:30,M19,277.1,60.2,182.2,74.0,1.346,15.93,44.69,正常
2026-04-01 02:47:00,M09,219.3,61.2,119.9,82.5,1.121,33.3,79.58,正常
2026-04-01 02:47:30,M17,241.7,59.8,146.2,62.7,0.852,31.12,56.5,警告
2026-04-01 02:48:00,M10,194.3,46.8,109.9,90.1,0.902,20.19,18.65,异常
2026-04-01 02:48:30,M24,265.9,41.3,116.5,94.8,1.435,13.4,19.2,正常
2026-04-01 02:49:00,M15,279.6,43.5,183.6,68.1,1.104,21.51,25.9,正常
2026-04-01 02:49:30,M10,211.1,45.6,83.6,67.3,0.805,37.39,61.73,正常
2026-04-01 02:50:00,M29,270.8,43.9,120.5,69.2,1.373,27.35,70.28,警告
2026-04-01 02:50:30,M13,196.8,42.8,137.5,73.4,1.185,32.43,19.45,正常
2026-04-01 02:51:00,M23,282.8,52.6,106.4,49.9,1.12,21.95,24.6,正常
2026-04-01 02:51:30,M14,188.9,57.3,141.4,52.3,1.277,42.94,20.57,正常
2026-04-01 02:52:00,M20,181.9,46.5,195.3,84.8,1.377,20.55,46.11,正常
2026-04-01 02:52:30,M17,223.5,52.3,94.5,58.4,1.158,32.65,67.08,正常
2026-04-01 02:53:00,M25,281.4,40.8,141.1,83.9,0.849,34.59,46.97,正常
2026-04-01 02:53:30,M27,276.6,47.4,166.3,53.5,1.429,31.34,40.63,正常
2026-04-01 02:54:00,M07,264.6,45.9,188.5,63.9,1.04,16.99,69.01,正常
2026-04-01 02:54:30,M21,218.1,41.0,135.5,89.1,1.045,41.88,49.04,正常
2026-04-01 02:55:00,M01,219.8,40.8,101.9,66.0,0.979,9.16,63.04,正常
2026-04-01 02:55:30,M03,263.4,51.7,80.6,82.6,1.27,11.22,22.15,警告
2026-04-01 02:56:00,M28,183.4,60.2,138.1,69.2,0.884,21.69,42.22,正常
2026-04-01 02:56:30,M04,269.2,54.3,90.1,77.9,0.986,35.94,19.71,正常
2026-04-01 02:57:00,M23,279.6,43.2,92.4,77.7,1.219,23.58,63.26,正常
2026-04-01 02:57:30,M04,253.5,52.2,114.7,86.1,0.897,19.83,70.59,正常
2026-04-01 02:58:00,M25,223.3,53.0,154.7,66.4,1.279,31.27,53.05,异常
2026-04-01 02:58:30,M01,278.9,52.8,123.2,80.9,1.214,42.43,15.14,警告
2026-04-01 02:59:00,M23,206.7,64.6,151.7,72.6,1.435,43.58,71.46,正常
2026-04-01 02:59:30,M12,207.4,50.5,116.8,80.8,0.987,42.19,61.78,警告
2026-04-01 03:00:00,M16,276.6,59.4,156.9,61.4,0.912,42.89,22.19,警告
2026-04-01 03:00:30,M07,186.6,48.6,141.7,71.1,1.023,27.75,71.32,正常
2026-04-01 03:01:00,M16,234.3,57.5,106.8,64.0,1.452,22.9,26.09,正常
2026-04-01 03:01:30,M20,241.7,63.2,162.5,68.3,0.821,25.2,62.27,正常
2026-04-01 03:02:00,M08,246.9,53.8,190.0,73.0,1.265,28.0,79.07,正常
2026-04-01 03:02:30,M26,208.0,52.6,90.4,85.7,0.862,11.86,53.45,正常
2026-04-01 03:03:00,M29,195.2,53.8,179.0,87.0,0.941,10.21,21.12,正常
2026-04-01 03:03:30,M18,264.6,47.5,157.6,68.2,0.939,44.74,70.11,正常
2026-04-01 03:04:00,M14,219.2,44.7,100.6,68.9,1.206,43.4,19.78,正常
2026-04-01 03:04:30,M17,266.7,58.9,185.7,63.8,0.806,38.05,41.9,正常
2026-04-01 03:05:00,M12,184.4,54.5,114.2,90.2,1.426,35.01,71.96,正常
2026-04-01 03:05:30,M17,203.4,61.8,155.5,64.6,1.446,35.52,35.63,正常
2026-04-01 03:06:00,M19,191.4,56.3,164.5,48.1,0.864,43.99,65.21,正常
2026-04-01 03:06:30,M10,273.6,62.1,129.0,90.6,1.348,27.37,38.66,正常
2026-04-01 03:07:00,M18,254.5,40.2,92.9,93.3,1.408,31.77,58.22,正常
2026-04-01 03:07:30,M15,224.1,60.2,80.8,88.7,0.926,40.52,66.19,正常
2026-04-01 03:08:00,M18,185.9,45.7,146.9,70.9,1.387,11.01,21.97,正常
2026-04-01 03:08:30,M26,246.1,44.2,170.7,68.9,1.197,33.76,62.84,正常
2026-04-01 03:09:00,M05,235.7,52.5,186.5,67.7,1.486,28.36,56.8,正常
2026-04-01 03:09:30,M17,277.5,46.8,181.4,59.4,1.383,16.78,66.58,正常
2026-04-01 03:10:00,M12,280.0,63.5,85.4,81.9,1.035,20.87,71.06,正常
2026-04-01 03:10:30,M23,209.3,47.2,189.1,58.1,1.102,28.49,25.42,正常
2026-04-01 03:11:00,M10,252.9,50.7,111.0,62.5,1.034,27.67,57.01,正常
2026-04-01 03:11:30,M21,251.5,61.8,178.7,65.5,1.276,10.7,73.24,正常
2026-04-01 03:12:00,M12,218.2,58.6,97.2,49.5,1.412,43.75,54.95,正常
2026-04-01 03:12:30,M09,224.2,61.9,123.3,73.0,1.497,43.48,72.63,正常
2026-04-01 03:13:00,M25,222.9,53.3,80.9,57.8,1.243,33.77,55.19,异常
2026-04-01 03:13:30,M10,282.6,46.1,85.5,94.1,1.471,32.38,39.6,警告
2026-04-01 03:14:00,M09,190.8,57.0,155.6,69.7,1.143,15.72,24.49,正常
2026-04-01 03:14:30,M15,264.8,49.6,155.9,72.1,0.905,27.86,27.97,正常
2026-04-01 03:15:00,M23,189.8,48.1,169.1,69.1,0.969,32.34,17.38,正常
2026-04-01 03:15:30,M06,194.0,60.9,106.6,60.3,0.813,22.78,24.3,警告
2026-04-01 03:16:00,M02,272.8,45.0,174.1,82.5,1.283,30.26,40.07,正常
2026-04-01 03:16:30,M25,254.6,60.2,168.8,53.8,1.069,41.41,58.04,正常
2026-04-01 03:17:00,M05,204.6,45.0,127.9,46.9,1.406,33.19,28.01,正常
2026-04-01 03:17:30,M17,282.7,51.9,114.4,78.3,1.188,24.49,16.25,正常
2026-04-01 03:18:00,M06,189.2,51.6,178.1,45.8,0.871,20.79,53.83,正常
2026-04-01 03:18:30,M05,269.9,56.4,90.3,83.9,1.182,36.58,39.94,异常
2026-04-01 03:19:00,M25,193.8,53.4,181.9,50.2,0.902,13.16,26.91,正常
2026-04-01 03:19:30,M25,183.4,63.3,179.8,72.1,1.093,38.41,53.37,异常
2026-04-01 03:20:00,M11,254.4,55.7,102.5,81.4,1.238,16.42,25.65,正常
2026-04-01 03:20:30,M26,200.4,59.4,158.4,64.0,0.825,10.69,47.36,正常
2026-04-01 03:21:00,M21,256.8,54.5,196.2,63.8,1.465,19.78,15.89,正常
2026-04-01 03:21:30,M18,201.5,62.4,118.8,59.6,1.014,28.27,46.25,正常
2026-04-01 03:22:00,M18,196.4,50.7,194.4,77.5,1.075,22.43,41.47,正常
2026-04-01 03:22:30,M05,245.5,58.7,164.6,45.7,1.424,13.86,74.68,异常
2026-04-01 03:23:00,M25,203.4,50.5,132.1,57.2,1.14,26.14,44.71,异常
2026-04-01 03:23:30,M16,214.1,53.3,118.7,65.3,1.476,19.08,66.16,正常
2026-04-01 03:24:00,M06,240.7,59.0,177.2,93.0,1.347,42.34,31.34,正常
2026-04-01 03:24:30,M15,215.4,64.4,112.3,82.8,1.043,42.09,33.5,正常
2026-04-01 03:25:00,M05,202.8,40.2,98.1,82.6,1.145,30.07,32.62,警告
2026-04-01 03:25:30,M14,262.1,62.0,165.9,59.0,1.376,11.06,34.16,正常
2026-04-01 03:26:00,M15,224.6,54.6,179.1,72.3,1.281,42.6,59.47,正常
2026-04-01 03:26:30,M17,225.6,61.4,133.7,92.2,1.459,13.87,61.92,异常
2026-04-01 03:27:00,M23,206.1,44.4,93.8,80.9,1.427,29.28,42.29,正常
2026-04-01 03:27:30,M26,191.4,52.0,108.1,48.0,1.238,24.55,25.05,正常
2026-04-01 03:28:00,M16,192.7,54.2,158.3,66.2,1.084,32.98,46.85,正常
2026-04-01 03:28:30,M27,210.1,57.7,124.2,54.0,1.228,23.17,22.37,正常
2026-04-01 03:29:00,M24,280.2,55.7,165.7,71.7,1.261,13.36,64.08,正常
2026-04-01 03:29:30,M11,221.9,59.7,149.3,53.0,0.987,40.23,54.33,正常
2026-04-01 03:30:00,M13,197.3,54.3,182.4,72.9,1.408,17.49,31.28,正常
2026-04-01 03:30:30,M28,249.3,57.2,168.5,90.7,0.816,9.77,48.39,异常
2026-04-01 03:31:00,M20,194.2,43.3,187.0,48.0,0.846,20.7,19.61,正常
2026-04-01 03:31:30,M02,187.5,59.6,106.8,92.9,1.09,41.56,72.86,警告
2026-04-01 03:32:00,M04,266.8,46.1,115.7,83.5,1.156,32.39,36.2,正常
2026-04-01 03:32:30,M18,258.8,46.6,82.4,72.8,1.274,19.4,22.57,正常
2026-04-01 03:33:00,M07,218.7,47.2,196.2,46.1,1.118,33.56,57.08,正常
2026-04-01 03:33:30,M23,209.8,48.8,173.0,47.8,1.216,31.97,64.96,正常
2026-04-01 03:34:00,M02,197.9,50.0,138.3,65.7,1.238,34.27,38.57,正常
2026-04-01 03:34:30,M23,264.0,56.0,170.5,82.6,1.185,38.98,19.24,正常
2026-04-01 03:35:00,M09,247.7,58.6,196.2,87.1,0.966,9.78,66.46,正常
2026-04-01 03:35:30,M03,219.6,45.2,193.4,47.0,1.228,17.23,72.64,正常
2026-04-01 03:36:00,M07,202.2,47.6,125.5,60.9,1.286,11.74,70.92,正常
2026-04-01 03:36:30,M14,228.1,62.8,168.5,62.3,1.236,26.99,58.19,正常
2026-04-01 03:37:00,M06,271.0,50.9,192.0,64.9,0.852,33.91,40.26,正常
2026-04-01 03:37:30,M20,202.0,45.5,176.4,72.3,1.013,37.84,62.82,正常
2026-04-01 03:38:00,M27,270.7,44.8,178.5,70.7,0.894,30.3,26.43,正常
2026-04-01 03:38:30,M29,184.0,57.3,160.9,87.6,1.358,39.9,54.78,异常
2026-04-01 03:39:00,M25,238.2,40.2,86.1,49.5,1.209,23.11,77.39,正常
2026-04-01 03:39:30,M17,183.4,47.2,110.9,73.0,1.296,21.94,58.76,正常
2026-04-01 03:40:00,M01,182.7,45.2,118.8,85.5,0.968,13.04,45.71,警告
2026-04-01 03:40:30,M24,271.6,60.7,190.4,47.6,1.172,27.0,73.81,正常
2026-04-01 03:41:00,M11,248.7,61.8,139.6,93.0,0.939,24.55,66.53,正常
2026-04-01 03:41:30,M19,244.5,52.2,83.6,61.3,1.064,22.59,40.95,正常
2026-04-01 03:42:00,M18,257.0,50.2,177.4,93.4,0.912,11.16,76.41,正常
2026-04-01 03:42:30,M05,272.5,63.2,110.8,70.2,1.346,23.1,28.1,正常
2026-04-01 03:43:00,M26,251.6,45.0,143.7,66.0,1.378,25.97,59.46,正常
2026-04-01 03:43:30,M20,279.1,41.0,81.1,74.9,0.986,37.13,69.83,正常
2026-04-01 03:44:00,M29,240.3,45.6,142.8,75.2,1.238,42.48,55.0,异常
2026-04-01 03:44:30,M02,250.9,60.1,181.2,90.7,1.022,16.59,62.59,正常
2026-04-01 03:45:00,M14,253.9,53.4,149.5,58.6,1.058,32.86,27.88,异常
2026-04-01 03:45:30,M03,268.5,60.4,111.1,80.1,0.846,20.11,53.77,警告
2026-04-01 03:46:00,M12,238.2,57.3,184.4,70.4,1.473,40.3,25.61,正常
2026-04-01 03:46:30,M16,197.1,49.8,97.0,75.8,1.27,32.11,57.95,正常
2026-04-01 03:47:00,M10,209.6,60.4,189.6,54.9,0.859,34.71,28.14,正常
2026-04-01 03:47:30,M01,191.2,57.5,93.3,45.7,1.357,30.38,75.32,正常
2026-04-01 03:48:00,M20,267.2,46.7,130.4,60.7,1.308,19.53,64.63,正常
2026-04-01 03:48:30,M27,196.8,58.5,118.8,47.5,0.965,43.35,72.51,正常
2026-04-01 03:49:00,M15,194.9,47.2,158.4,89.8,0.814,37.24,79.08,警告
2026-04-01 03:49:30,M13,259.9,63.0,187.6,78.9,1.188,17.18,43.97,正常
2026-04-01 03:50:00,M17,206.1,47.4,148.4,46.4,1.155,42.38,44.71,正常
2026-04-01 03:50:30,M26,281.4,45.7,193.5,63.5,1.164,9.33,22.09,正常
2026-04-01 03:51:00,M26,252.6,55.8,92.3,69.5,1.403,36.09,59.76,正常
2026-04-01 03:51:30,M25,225.9,40.2,198.3,52.3,0.873,30.1,61.99,正常
2026-04-01 03:52:00,M13,204.6,47.7,107.5,82.1,1.135,9.9,29.52,警告
2026-04-01 03:52:30,M29,244.1,46.9,173.3,57.3,1.043,36.31,58.57,正常
2026-04-01 03:53:00,M14,191.1,58.1,98.2,92.4,1.396,8.39,48.0,正常
2026-04-01 03:53:30,M12,234.4,50.0,113.7,49.0,0.893,11.63,79.65,正常
2026-04-01 03:54:00,M12,251.2,63.3,127.6,45.3,1.406,22.82,64.31,正常
2026-04-01 03:54:30,M21,181.0,46.8,91.7,72.7,0.984,21.74,65.6,正常
2026-04-01 03:55:00,M03,254.8,40.1,98.2,75.9,1.296,27.69,67.67,正常
2026-04-01 03:55:30,M15,185.1,59.4,105.5,53.2,1.105,25.8,47.75,正常
2026-04-01 03:56:00,M11,277.5,56.8,150.9,80.3,1.138,28.21,76.14,正常
2026-04-01 03:56:30,M13,243.7,43.2,173.7,64.8,1.49,11.14,47.88,正常
2026-04-01 03:57:00,M26,209.1,50.6,158.5,63.1,1.299,21.23,41.86,正常
2026-04-01 03:57:30,M16,257.7,43.0,176.2,57.0,1.215,9.21,74.89,正常
2026-04-01 03:58:00,M09,223.3,51.3,149.1,45.8,0.853,10.89,20.7,异常
2026-04-01 03:58:30,M11,228.7,63.1,101.0,60.5,0.951,39.02,37.27,正常
2026-04-01 03:59:00,M08,248.1,52.5,87.0,47.6,0.866,23.26,72.21,正常
2026-04-01 03:59:30,M15,240.8,59.3,89.6,74.1,1.308,43.58,60.28,异常
2026-04-01 04:00:00,M03,190.2,49.3,175.9,92.5,1.192,30.37,45.08,正常
2026-04-01 04:00:30,M05,269.7,62.5,105.3,83.1,1.051,36.02,24.04,正常
2026-04-01 04:01:00,M23,272.3,61.9,138.3,75.8,1.257,35.94,35.57,正常
2026-04-01 04:01:30,M27,205.7,45.1,193.6,87.9,1.174,15.96,68.79,正常
2026-04-01 04:02:00,M22,236.4,47.5,119.1,75.1,1.145,26.47,74.72,正常
2026-04-01 04:02:30,M12,202.5,54.7,89.0,58.7,1.032,43.61,36.47,正常
2026-04-01 04:03:00,M24,239.2,60.0,110.2,49.8,1.49,23.44,32.72,正常
2026-04-01 04:03:30,M01,282.0,55.0,192.0,78.7,1.068,12.73,44.77,正常
2026-04-01 04:04:00,M23,247.4,44.8,137.2,74.6,1.11,42.47,29.94,正常
2026-04-01 04:04:30,M20,248.2,47.0,136.3,92.2,1.461,17.18,71.42,正常
2026-04-01 04:05:00,M19,251.6,43.1,139.7,61.9,0.918,35.11,27.98,正常
2026-04-01 04:05:30,M27,246.6,46.4,176.2,95.0,1.044,31.72,64.07,异常
2026-04-01 04:06:00,M26,275.4,47.7,107.5,94.1,0.982,24.16,40.27,正常
2026-04-01 04:06:30,M13,207.0,51.1,194.9,82.8,1.064,13.14,18.54,正常
2026-04-01 04:07:00,M19,220.0,43.4,157.0,56.9,0.968,14.68,61.83,异常
2026-04-01 04:07:30,M07,254.2,47.9,170.7,63.7,0.84,29.4,49.36,正常
2026-04-01 04:08:00,M21,238.3,55.2,144.2,86.7,0.814,31.64,50.55,正常
2026-04-01 04:08:30,M23,263.1,44.5,193.3,90.3,1.278,9.27,33.54,正常
2026-04-01 04:09:00,M14,263.1,41.5,131.7,52.2,1.107,12.29,15.58,正常
2026-04-01 04:09:30,M11,186.3,64.8,132.3,46.1,1.243,28.7,61.33,正常
2026-04-01 04:10:00,M18,215.1,52.8,167.0,84.8,0.913,12.9,31.88,正常
2026-04-01 04:10:30,M11,226.8,52.6,136.9,54.4,0.928,24.14,49.32,正常
2026-04-01 04:11:00,M11,228.3,63.8,196.9,62.8,1.211,36.76,47.45,正常
2026-04-01 04:11:30,M29,193.4,49.1,93.3,68.2,1.483,32.81,66.96,正常
2026-04-01 04:12:00,M25,272.1,57.8,198.7,63.3,0.916,43.66,36.27,正常
2026-04-01 04:12:30,M09,181.8,61.1,144.0,63.1,1.235,44.29,53.09,正常
2026-04-01 04:13:00,M06,205.9,47.7,105.8,90.5,1.18,22.28,53.95,异常
2026-04-01 04:13:30,M22,203.2,51.3,99.0,85.7,1.183,40.93,37.9,正常
2026-04-01 04:14:00,M15,192.1,45.3,136.9,83.2,0.964,32.41,28.0,异常
2026-04-01 04:14:30,M10,282.8,58.8,136.4,87.6,0.992,26.43,32.51,正常
2026-04-01 04:15:00,M02,194.7,53.2,84.7,83.5,1.446,23.34,54.02,异常
2026-04-01 04:15:30,M15,267.1,62.5,136.7,79.0,0.834,16.03,21.8,正常
2026-04-01 04:16:00,M07,232.1,55.3,155.8,93.6,0.991,26.98,17.94,正常
2026-04-01 04:16:30,M28,207.4,43.0,168.4,63.1,1.134,29.67,53.63,正常
2026-04-01 04:17:00,M13,180.9,45.2,123.3,85.5,1.048,34.62,52.23,正常
2026-04-01 04:17:30,M20,198.9,40.6,137.5,59.5,1.138,15.72,54.01,正常
2026-04-01 04:18:00,M07,272.5,53.5,189.4,77.3,1.129,16.42,76.62,正常
2026-04-01 04:18:30,M29,265.6,45.6,134.5,82.7,1.014,13.12,63.46,异常
2026-04-01 04:19:00,M09,252.8,50.9,125.8,68.0,1.235,28.13,18.35,异常
2026-04-01 04:19:30,M18,223.4,55.9,197.8,65.9,1.039,15.69,63.17,正常
2026-04-01 04:20:00,M23,277.4,50.6,192.4,88.6,1.035,12.94,30.27,异常
2026-04-01 04:20:30,M17,244.7,46.0,173.1,74.2,1.083,10.47,25.66,正常
2026-04-01 04:21:00,M19,244.6,47.0,123.9,63.7,0.83,40.97,76.65,正常
2026-04-01 04:21:30,M01,265.5,51.2,184.5,94.5,0.872,9.76,32.27,正常
2026-04-01 04:22:00,M03,220.4,51.0,166.2,72.2,0.924,38.03,74.12,正常
2026-04-01 04:22:30,M20,223.1,51.2,147.9,81.5,1.313,33.8,31.84,正常
2026-04-01 04:23:00,M26,249.7,40.6,159.7,78.3,0.878,35.35,27.35,异常
2026-04-01 04:23:30,M14,215.7,60.0,82.5,53.0,1.226,44.35,30.0,正常
2026-04-01 04:24:00,M07,192.7,55.2,126.2,61.6,0.859,30.88,28.27,正常
2026-04-01 04:24:30,M08,271.7,56.2,170.4,55.4,1.218,28.74,44.64,正常
2026-04-01 04:25:00,M22,199.4,44.1,155.3,51.6,1.231,21.88,17.64,正常
2026-04-01 04:25:30,M27,237.5,52.1,149.6,58.7,1.436,40.32,54.82,警告
2026-04-01 04:26:00,M28,256.1,48.0,165.1,74.1,0.92,31.64,26.67,正常
2026-04-01 04:26:30,M03,184.1,53.0,116.1,66.6,1.314,12.13,29.16,正常
2026-04-01 04:27:00,M24,241.8,51.0,118.3,63.4,1.181,27.33,43.96,警告
2026-04-01 04:27:30,M23,212.4,55.7,179.8,53.1,1.153,36.91,33.02,正常
2026-04-01 04:28:00,M05,215.5,46.4,128.8,80.1,1.153,19.99,58.7,正常
2026-04-01 04:28:30,M13,235.1,56.3,99.8,52.0,0.826,26.65,73.07,正常
2026-04-01 04:29:00,M09,274.7,58.8,119.5,46.8,1.47,10.64,26.24,正常
2026-04-01 04:29:30,M07,266.6,54.2,185.2,48.1,1.187,34.49,38.28,正常
2026-04-01 04:30:00,M18,199.1,62.7,109.8,55.6,0.897,44.33,23.66,警告
2026-04-01 04:30:30,M08,262.1,43.9,82.3,60.5,1.38,13.69,66.59,正常
2026-04-01 04:31:00,M15,242.9,61.0,166.8,89.0,1.112,14.64,52.88,正常
2026-04-01 04:31:30,M10,181.3,60.7,92.2,57.4,1.143,31.55,45.32,警告
2026-04-01 04:32:00,M26,208.5,43.2,111.2,79.8,0.839,36.47,19.58,正常
2026-04-01 04:32:30,M08,216.5,63.3,104.6,87.5,1.294,27.96,17.6,正常
2026-04-01 04:33:00,M01,272.0,54.4,188.7,93.0,0.941,33.11,70.3,正常
2026-04-01 04:33:30,M16,197.0,52.5,165.0,56.3,1.157,32.19,33.36,正常
2026-04-01 04:34:00,M11,219.6,58.9,164.7,69.3,1.356,18.71,49.35,警告
2026-04-01 04:34:30,M28,242.3,54.1,121.2,74.0,1.396,11.54,67.47,正常
2026-04-01 04:35:00,M25,253.8,58.7,150.9,49.6,1.454,16.57,50.48,正常
2026-04-01 04:35:30,M07,246.4,64.2,166.1,70.9,0.99,14.96,70.02,正常
2026-04-01 04:36:00,M20,183.6,49.7,93.7,51.1,0.925,36.39,75.27,正常
2026-04-01 04:36:30,M29,210.3,59.0,142.5,45.3,0.866,25.83,78.07,正常
2026-04-01 04:37:00,M08,232.8,40.8,102.0,64.6,1.438,43.95,73.67,正常
2026-04-01 04:37:30,M17,272.5,61.2,157.3,94.9,1.166,18.01,32.89,正常
2026-04-01 04:38:00,M24,187.5,50.0,157.2,74.6,0.971,28.51,58.31,正常
2026-04-01 04:38:30,M14,213.9,48.7,163.4,61.2,1.174,26.31,59.29,正常
2026-04-01 04:39:00,M12,281.8,46.9,87.8,63.6,1.118,21.16,44.28,正常
2026-04-01 04:39:30,M07,215.7,50.3,141.0,53.2,0.914,26.46,66.72,正常
2026-04-01 04:40:00,M08,235.1,40.3,158.0,55.9,1.077,43.55,29.82,正常
2026-04-01 04:40:30,M17,193.5,50.1,180.3,90.1,0.815,9.68,31.85,正常
2026-04-01 04:41:00,M26,272.0,51.8,140.0,74.4,1.288,24.7,15.42,正常
2026-04-01 04:41:30,M04,264.1,54.1,199.8,83.5,1.189,9.12,57.6,正常
2026-04-01 04:42:00,M10,200.8,56.3,101.1,64.4,0.823,41.49,43.17,异常
2026-04-01 04:42:30,M13,237.7,52.6,143.5,47.9,0.925,14.22,25.64,异常
2026-04-01 04:43:00,M13,246.5,54.4,181.1,83.7,1.433,24.72,30.62,正常
2026-04-01 04:43:30,M09,278.0,46.6,104.9,69.7,0.831,25.5,21.6,警告
2026-04-01 04:44:00,M24,221.0,51.5,183.3,77.5,1.243,32.94,53.41,正常
2026-04-01 04:44:30,M29,270.1,54.1,146.6,46.2,1.129,36.05,16.32,正常
2026-04-01 04:45:00,M11,238.0,63.2,170.1,48.1,1.461,17.48,74.17,正常
2026-04-01 04:45:30,M08,233.1,41.7,87.6,79.2,0.923,29.7,37.02,警告
2026-04-01 04:46:00,M25,239.0,51.0,168.5,55.4,1.463,32.3,62.93,正常
2026-04-01 04:46:30,M18,201.0,45.7,194.1,91.4,1.002,29.89,39.66,正常
2026-04-01 04:47:00,M09,227.5,50.2,190.4,93.7,1.056,14.09,57.79,正常
2026-04-01 04:47:30,M09,219.8,64.6,122.0,78.7,1.321,39.9,69.61,正常
2026-04-01 04:48:00,M04,242.4,45.0,173.7,83.5,1.121,33.59,76.05,警告
2026-04-01 04:48:30,M04,273.1,61.8,145.1,61.2,0.891,15.86,64.02,正常
2026-04-01 04:49:00,M28,270.1,51.7,103.4,50.0,1.377,13.77,74.29,正常
2026-04-01 04:49:30,M08,281.2,64.4,84.9,86.5,1.019,36.57,23.87,正常
2026-04-01 04:50:00,M22,202.3,45.4,185.8,47.1,1.248,17.25,18.72,正常
2026-04-01 04:50:30,M13,240.5,55.4,101.5,89.4,1.1,11.3,25.09,正常
2026-04-01 04:51:00,M29,206.9,61.3,118.8,80.5,1.111,25.96,54.71,正常
2026-04-01 04:51:30,M15,198.5,63.4,83.1,75.5,0.892,9.97,61.32,正常
2026-04-01 04:52:00,M14,184.8,40.2,144.3,57.4,1.243,21.98,63.22,正常
2026-04-01 04:52:30,M03,261.6,45.2,115.5,59.1,1.196,15.91,25.63,正常
2026-04-01 04:53:00,M20,184.2,40.1,174.9,53.1,1.463,11.36,19.76,正常
2026-04-01 04:53:30,M12,246.6,46.7,195.3,67.3,1.401,10.83,78.65,异常
2026-04-01 04:54:00,M24,260.6,46.7,148.7,59.8,0.966,19.19,22.98,正常
2026-04-01 04:54:30,M03,204.1,62.2,196.8,76.7,1.336,10.14,49.04,正常
